country,mean,q025,q975,Rhat,param,param_fam,run_level,variant,identifier,time_left,time_right,source
MWI,-0.86327662364,-1.4998025000000001,-0.29282874999999997,1.0010311036088357,betas_g1[11],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_MWI_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
MWI,0.5562037442225,0.11448525000000001,0.98902375,1.0021773047310467,betas_g1[12],betas_g1,1,offset,mean_annual_incidence,all,all,./generated_data/outputs/output_MWI_mean_annual_incidence_offset_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
NAM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NER,-1.30957234775,-2.526145,-0.22306849999999986,1.0005698744639613,betas_g1[1],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,-1.76551777755,-2.9865025000000003,-0.66041825,0.9992144545759213,betas_g1[2],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,-1.777670969,-3.0759225,-0.6825057499999997,1.000659376075608,betas_g1[3],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,-1.85080351325,-3.1803399999999997,-0.7573189999999999,1.0029372147656113,betas_g1[4],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,-1.3064695645,-2.3292975,-0.48758974999999993,1.0011517933749308,betas_g1[5],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,-0.92077438095,-2.0321249999999997,0.058089900000000055,1.0015828001802154,betas_g1[6],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,0.508090142712,-0.40718449999999995,1.3637375,0.9994986974737711,betas_g1[7],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,2.3877007975,1.6237974999999998,3.2280325000000003,0.9998729058281951,betas_g1[8],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,3.419315425,2.6601700000000004,4.2780675,1.0007033951756297,betas_g1[9],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,2.5263397,1.751765,3.439005,1.0015765171910957,betas_g1[10],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,0.62971118205625,-0.334522,1.6271200000000001,1.0021271041696591,betas_g1[11],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,-0.54033780183,-1.6987100000000002,0.5257325000000003,1.003060743968652,betas_g1[12],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,-0.352741327887325,-1.3325500000000001,0.6235815000000003,1.000222961849124,betas_g2[1],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,0.19733437026675,-0.7562582499999999,1.1746575000000001,0.9998398887979391,betas_g2[2],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,0.5686551323325,-0.355636,1.5455050000000001,1.0024085044855784,betas_g2[3],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,0.824235867175,-0.07286759999999999,1.8259400000000001,1.0020134995550527,betas_g2[4],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,1.134245319325,0.45043700000000003,1.9013075,1.0030205993328791,betas_g2[5],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,0.906877616,0.0964886,1.7944225000000003,1.0027044767153914,betas_g2[6],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,0.3174740176175,-0.47949225000000006,1.1216075,1.000146977845669,betas_g2[7],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,-0.48684923106,-1.4312225,0.3547297500000001,1.0001053593794194,betas_g2[8],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,-0.4094138527232,-1.335335,0.3784215000000004,1.0018594043059863,betas_g2[9],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,-0.7642475550305,-1.71157,0.04141612500000026,1.002155683248755,betas_g2[10],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,-1.21118656705,-2.3039175,-0.26017724999999986,1.0030245294297448,betas_g2[11],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NER,-0.72453505963,-1.7500075,0.2428697500000001,1.003041169811212,betas_g2[12],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
NGA,-2.256245996666667,-3.15774,-1.4832625,1.0008756368917902,betas_g1[1],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,-2.07477426,-2.9002875,-1.347195,1.0000766514602564,betas_g1[2],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,-1.4357197133333333,-2.14922,-0.8024202499999998,1.0010433095895117,betas_g1[3],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,-1.7155357733333334,-2.4301825,-1.0346775,1.0015915839105065,betas_g1[4],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,-1.4276146966666667,-2.119805,-0.760186,0.9999867392822622,betas_g1[5],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,-0.19321914740666668,-0.820701,0.3784842500000002,0.9997133712146312,betas_g1[6],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,1.0361808466666667,0.6075335,1.476105,1.0002257619319515,betas_g1[7],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,2.2723057333333334,1.8757825,2.6950049999999997,0.9998712834501537,betas_g1[8],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,2.931930066666667,2.5224599999999997,3.3593025000000005,0.9997180692698557,betas_g1[9],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,2.6304231,2.18968,3.089725,1.0015106487120864,betas_g1[10],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,0.7173452721666667,0.18159275000000002,1.2634500000000002,0.9997453412623764,betas_g1[11],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,-0.4848663464763333,-1.1606750000000001,0.16570350000000017,0.9996550592814811,betas_g1[12],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,0.5064371296796667,-0.139579,1.1963175,1.0004485906964227,betas_g2[1],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,0.24872834896666668,-0.3726215,0.8782362500000004,1.0001780230441164,betas_g2[2],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,0.9547689366666666,0.42928125,1.5077600000000002,1.0004952782423564,betas_g2[3],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,1.16197913,0.6422074999999999,1.6975175,1.0002059210114695,betas_g2[4],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,1.4807393966666667,0.9770654999999999,1.9934400000000003,1.0002467619423319,betas_g2[5],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,1.2503796466666666,0.74561975,1.7521,0.999537141704092,betas_g2[6],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,0.46719786971,0.02039037500000001,0.89617975,1.0002223716595973,betas_g2[7],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,-0.99075107,-1.5154100000000001,-0.47526599999999986,0.9995553150762311,betas_g2[8],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,-1.5313906533333332,-2.1034050000000004,-0.9945332499999998,0.9995270446002581,betas_g2[9],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,-1.7223844933333334,-2.3325175000000002,-1.1883399999999997,1.0005679036645114,betas_g2[10],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,-1.1936715633333332,-1.8587425,-0.55114474999999985,1.000122642557693,betas_g2[11],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
NGA,-0.6321291078666667,-1.3192424999999999,0.023416400000000125,0.999736494830925,betas_g2[12],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NGA_mean_annual_incidence_mixture_all-all_kTRUE_l12_runlev2_dmyTRUE.rds
SDN,-6.3004926075,-11.667125,-2.443904999999998,1.034788395087676,betas_g1[1],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,-7.371061125,-12.827549999999999,-3.4379999999999984,1.0208894822473455,betas_g1[2],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,-6.21821232225,-10.491425,-2.493265,1.012019859940362,betas_g1[3],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,-1.55364191022,-4.1720299999999995,0.9040435000000002,1.019436705861996,betas_g1[4],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,-0.05565555729,-2.4374849999999997,2.0195725,1.025587189622215,betas_g1[5],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,0.37719876767,-1.2817175,1.8972275000000005,1.0196047174885918,betas_g1[6],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,2.67523165645,0.8942800000000001,4.522445000000001,1.016058860348748,betas_g1[7],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,5.148049,3.536365,7.146179999999999,1.0229091839745306,betas_g1[8],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,6.5312782,4.7285125,8.579472500000001,1.021769460590998,betas_g1[9],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,4.953036525,3.2379200000000004,7.166785000000002,1.0240759957753682,betas_g1[10],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,2.28077636225,0.62566325,4.155377500000002,1.007146284980542,betas_g1[11],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,-0.46628753239925,-5.870125,3.447047500000001,1.0525172285189033,betas_g1[12],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,-2.447884807575,-6.068305,0.4693787500000001,1.0169878765370233,betas_g2[1],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,-3.3482013892075,-7.2630574999999995,-0.012841519999999237,1.0084206611736002,betas_g2[2],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,-2.644465515625,-7.00679,0.5815137500000005,1.0099343016822209,betas_g2[3],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,1.4800634329325,-0.3743727499999999,3.3156875,1.0103284326082307,betas_g2[4],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,3.00065858,1.3031149999999998,4.841535,1.01175351518711,betas_g2[5],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,4.5831761,3.2876499999999997,6.1098625,1.0035711420405062,betas_g2[6],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,3.0075562875,1.4322949999999999,4.631585,1.0086234885122345,betas_g2[7],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,-0.4757368174425,-2.2521074999999997,1.08671,1.0111846696586393,betas_g2[8],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,-2.092501328625,-4.255955,-0.32562299999999983,1.0115457618488963,betas_g2[9],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,-2.357453846125,-4.569675,-0.47584449999999995,1.0133682798499595,betas_g2[10],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,-1.92774718526575,-3.81744,-0.2304635,1.000863484402461,betas_g2[11],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SDN,3.222853663,0.09226540000000003,6.923367500000001,1.0356467672810699,betas_g2[12],betas_g2,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SDN_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,0.617761318125,-0.19880674999999998,1.3767775000000002,0.9993937401905492,betas_g1[1],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SLE_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SLE,0.296424064675,-0.5747595000000001,1.1239,0.9993027581474847,betas_g1[2],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SLE_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SLE,-0.927807007455,-2.0079225,0.03196687500000016,0.9999072027554532,betas_g1[3],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SLE_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SLE,-1.55446819025,-2.80143,-0.4832027499999999,0.9999200495042379,betas_g1[4],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SLE_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SLE,-1.593864432,-2.9099225,-0.4821749999999999,1.000390622423368,betas_g1[5],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SLE_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SLE,-1.126988843304,-2.3595675000000003,-0.12791949999999983,0.9995939973066552,betas_g1[6],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SLE_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SLE,0.7661556123725,-0.009180374999999996,1.5357025,1.0000570398356856,betas_g1[7],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SLE_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SLE,1.0769322127125,0.31948675000000004,1.835615,0.9995587732315588,betas_g1[8],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SLE_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SLE,0.891077586225,0.141412,1.6233250000000001,0.999155198004863,betas_g1[9],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SLE_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SLE,1.14359808564,0.4140527500000001,1.8669425000000002,1.0001561057132904,betas_g1[10],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SLE_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SLE,0.1637793144455,-0.8817872499999999,1.1047,0.9992341027068372,betas_g1[11],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SLE_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SLE,0.2472919425725,-0.74796575,1.1794200000000004,1.0000951342554045,betas_g1[12],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SLE_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SOM,-0.002848263360525,-0.39492974999999997,0.38241000000000003,0.999600455746588,betas_g1[1],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SOM_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SOM,0.349337888855,-0.017777099999999994,0.69702075,0.9998661612559736,betas_g1[2],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SOM_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SOM,0.55908891325,0.21819750000000002,0.89666825000000006,1.0009649291417684,betas_g1[3],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SOM_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SOM,0.8226972875,0.48889775,1.1572275000000003,0.9995974784032092,betas_g1[4],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SOM_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SOM,1.0728294,0.74006725,1.4108425000000002,1.0002295102864713,betas_g1[5],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SOM_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SOM,0.73697892325,0.371582,1.09053,0.9994469553053024,betas_g1[6],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SOM_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SOM,0.34494753963,-0.11111449999999998,0.797542,0.9996471161322007,betas_g1[7],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SOM_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SOM,-0.30250335922,-0.7830272500000001,0.15976625000000008,1.0006253924516635,betas_g1[8],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SOM_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SOM,-0.6924541075,-1.247905,-0.16363974999999992,0.9993481820949612,betas_g1[9],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SOM_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SOM,-1.2049034225,-1.7949199999999998,-0.64211325,0.999513666605009,betas_g1[10],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SOM_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SOM,-1.09003011925,-1.7126774999999999,-0.4961949999999999,0.999829136519818,betas_g1[11],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SOM_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SOM,-0.59329537835,-1.0705449999999999,-0.13678224999999988,0.9999601686488857,betas_g1[12],betas_g1,1,base,mean_annual_incidence,all,all,./generated_data/outputs/output_SOM_mean_annual_incidence_base_all-all_kTRUE_l012_runlev1_dmyFALSE.rds
SSD,-2.3912832775,-4.1739925,-1.0072474999999996,1.0014648068523757,betas_g1[1],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SSD_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SSD,-1.59650172215,-3.13043,-0.2596332499999987,1.0014188628308784,betas_g1[2],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SSD_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SSD,-1.146648769515,-2.58561,0.062495500000000155,0.9999359301659185,betas_g1[3],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SSD_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SSD,-0.3422091326725,-1.664525,0.8524960000000006,0.999845521010236,betas_g1[4],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SSD_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SSD,1.161794503225,0.079093775,2.2566300000000004,1.000126218702055,betas_g1[5],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SSD_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SSD,2.39474561,1.3138975,3.632167500000001,1.0009742996365014,betas_g1[6],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SSD_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SSD,4.154306875,3.0238125,5.5527025,1.0024884672905092,betas_g1[7],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SSD_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SSD,3.09024,1.9432175,4.489554999999999,1.0021720624336536,betas_g1[8],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SSD_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SSD,1.526111869375,0.41060275,2.8050075000000003,1.0018919937493986,betas_g1[9],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SSD_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
SSD,-0.70682126486,-2.0826625,0.5114722500000001,0.9991953554105857,betas_g1[10],betas_g1,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_SSD_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
