country,variable,mean,q2.5,q25,q75,q97.5,gid,month,run_level,variant,identifier,time_left,time_right
SDN,"betas[9,5]",-1.19429751936125,-5.615030999999999,-2.89613,0.5384424999999999,2.4082727499999996,SDN.10.2_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[10,5]",-1.262465145835,-5.407945,-2.9598199999999997,0.4666595,2.4480812500000004,SDN.10.3_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[11,5]",-1.05377303674725,-5.73821,-2.8533875,0.7278712500000001,2.6057092500000003,SDN.10.4_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[12,5]",-1.14991148881375,-5.575815,-2.9261875,0.62738675,2.4832590000000003,SDN.11.1_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[13,5]",-1.2837450320065,-5.31810475,-2.9571275,0.3273775,2.3247332500000004,SDN.11.2_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[14,5]",-1.043282829556,-5.7522835,-2.69294,0.6105652500000001,2.2198210000000005,SDN.11.3_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[15,5]",-1.0340861757275,-5.5212575,-2.87686,0.82691475,2.84749,SDN.11.4_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[16,5]",-1.46793141026725,-5.22600175,-2.9600825,0.089083175,1.9441192500000004,SDN.12.1_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[17,5]",-2.0795152617815,-5.939926999999999,-3.3184575,-0.7716177500000001,1.3998415,SDN.12.2_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[18,5]",-1.3572963220545,-5.3441747500000005,-2.8853975,0.20104924999999998,1.9827092500000003,SDN.12.3_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[19,5]",-2.464215666065,-5.726805,-3.6156875000000004,-1.27286,0.682035875,SDN.12.4_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[20,5]",-2.5116765785025,-5.85445225,-3.6042675,-1.3582375,0.42315860000000005,SDN.12.5_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[21,5]",-1.314782639292725,-5.19854425,-2.812075,0.219232,2.2616672500000004,SDN.12.6_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[22,5]",-2.950129225680675,-6.7917325,-3.8957475,-1.8157900000000002,-0.2334070999999996,SDN.13.1_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[23,5]",-4.7173535068675,-9.88213425,-6.558292499999999,-2.765215,-0.28227812499999994,SDN.13.2_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[24,5]",-4.557430335565,-9.906532749999998,-6.177415,-2.7063224999999997,-0.3887814249999991,SDN.13.3_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[25,5]",-3.5968788237575,-8.53455825,-4.8611875,-2.0700399999999997,-0.17899347499999785,SDN.14.1_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[26,5]",-3.6227355994,-8.9313935,-5.19394,-1.9004375,0.7412275750000005,SDN.14.2_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[27,5]",-2.3156621966885,-6.372498500000001,-3.5518400000000003,-0.9675355000000001,1.3813187500000004,SDN.14.3_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[28,5]",-2.30414155828515,-6.876502749999999,-3.6540525,-0.8375045000000001,1.7442670000000007,SDN.14.4_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[29,5]",-2.35565753158625,-6.6647505,-3.7309275,-0.89667925,1.411953000000001,SDN.14.5_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[30,5]",-3.482193017175,-7.5283964999999995,-4.56939,-2.1995125,-0.6016771249999997,SDN.15.1_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[31,5]",-2.4864441195475,-6.64026375,-3.75162,-1.1232475,1.2359404999999999,SDN.15.2_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[32,5]",-0.682853633982475,-5.953174499999999,-2.6834075,1.2602425,3.0085125000000006,SDN.15.3_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[33,5]",-0.8650268628209999,-5.705320249999999,-2.6818524999999998,0.934442,2.5531807500000006,SDN.15.4_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[34,5]",-3.4585424015825,-8.8842305,-4.8130524999999995,-1.8623025,0.445984150000001,SDN.15.5_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[35,5]",-1.7304891318575,-6.270754,-3.26137,-0.055497674999999996,2.20438175,SDN.16.1_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[36,5]",-2.2920602925275,-7.1732499999999995,-3.7559950000000004,-0.6716272499999999,2.0754710000000003,SDN.17.1_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[37,5]",-2.2675644867225,-6.9619855,-3.754905,-0.6620032499999999,2.0729282500000017,SDN.17.2_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[38,5]",-2.0874655411975,-5.474537249999999,-3.4392425,-0.686421,1.2708502500000003,SDN.17.3_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[39,5]",-2.3506234773845,-5.99308,-3.40269,-1.1751049999999998,0.8024979500000008,SDN.17.4_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[40,5]",-2.098397042778,-6.370946750000001,-3.5082275000000003,-0.53169075,1.7425807500000001,SDN.17.5_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[41,5]",-2.75102800158125,-6.321770250000001,-3.7646875,-1.6169474999999998,0.18099415000000088,SDN.18.1_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[42,5]",-2.08868831027675,-5.7865727499999995,-3.3392775,-0.7829872499999999,1.5043985000000006,SDN.18.2_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[43,5]",-0.77742613481565,-5.5014622499999994,-2.6068474999999998,0.9479795000000001,2.665578,SDN.18.3_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[44,5]",-1.7406397554674,-5.2155214999999995,-3.0635775,-0.37061025000000003,1.451080750000001,SDN.18.4_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[45,5]",-3.77049830733,-8.31538825,-5.1054425000000005,-2.2192175,-0.5908356749999986,SDN.2.1_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[46,5]",-4.1837483223775,-8.992453249999999,-5.59022,-2.468965,-0.7392764749999999,SDN.2.2_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[47,5]",-4.2921906795975,-9.080681250000001,-5.8113825,-2.6193,-0.8156101249999983,SDN.2.3_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[48,5]",-4.0749274253125,-8.565420249999999,-5.5434875,-2.441825,-0.5275829999999999,SDN.2.4_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[49,5]",-2.4867468689875,-5.85363925,-3.6229424999999997,-1.32644,0.7197651250000008,SDN.2.5_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[50,5]",-1.976913195417,-5.361478,-3.2337025,-0.6358634999999999,1.192909250000002,SDN.3.1_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[51,5]",-1.57783007836075,-6.056098,-3.218865,0.124527,2.6801335000000006,SDN.3.2_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[52,5]",-3.810568678805,-8.437622249999999,-5.0852875,-2.30876,-0.5190654499999987,SDN.3.3_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[53,5]",-3.6924660043525,-8.55729875,-4.9442675000000005,-2.1716375,-0.37081417499999986,SDN.3.4_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[54,5]",-1.830942032205,-5.93468725,-3.1952975,-0.44387525,2.162547250000004,SDN.3.5_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[55,5]",-3.888152792565,-9.144605,-5.27051,-2.19279,-0.26071317499999996,SDN.4.1_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[56,5]",-4.4035120437575,-9.422717749999999,-6.018229999999999,-2.5872225,-0.37194362499999944,SDN.4.2_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[57,5]",-2.2000255558775,-6.510923999999999,-3.6349625,-0.64982275,1.7547205,SDN.5.1_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[58,5]",-3.03800806863,-7.535548499999999,-4.16894,-1.7141724999999999,0.5823592250000004,SDN.5.2_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[59,5]",-3.165307546205,-7.2861650000000004,-4.1395625,-1.97215,-0.3633572999999999,SDN.6.1_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[60,5]",-0.9720985699475,-5.80436825,-2.644465,0.75336325,2.3955205,SDN.6.2_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[61,5]",-4.281833286495,-9.1170295,-5.785057500000001,-2.5505199999999997,-0.6525579999999989,SDN.6.3_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[62,5]",-3.4628407304,-7.520942,-4.53744,-2.2109375,-0.522272549999997,SDN.6.4_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[63,5]",-3.4398668118175,-7.410991499999999,-4.5585925000000005,-2.1495575,-0.5775271999999995,SDN.6.5_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[64,5]",-0.9451660995572501,-5.933961,-2.7298850000000003,0.8358537500000001,2.464278,SDN.7.1_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[65,5]",-1.70713636257175,-5.2648455,-3.116755,-0.27719099999999997,1.53851275,SDN.7.2_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[66,5]",-1.41772892016525,-5.5079165,-2.992115,0.18560125,2.323189,SDN.7.3_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[67,5]",-0.9703021108,-5.843653,-2.7045925,0.81137575,2.570387,SDN.7.4_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[68,5]",-1.887897188925,-5.190057749999999,-3.197425,-0.5224285000000001,1.2987885000000008,SDN.7.5_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[69,5]",-2.52120801635,-5.989609,-3.5965675,-1.3172225,0.5663467000000005,SDN.7.6_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[70,5]",-2.6111020602725,-5.8774595000000005,-3.681445,-1.4778675,0.5097228250000023,SDN.7.7_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[71,5]",-3.554915450805,-8.34405025,-4.70531,-2.07501,-0.30424402499999986,SDN.8.1_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[72,5]",-3.4399062761225,-8.791988,-4.6891975,-1.838205,0.4388689750000004,SDN.8.2_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[73,5]",-3.08713927159,-8.48083725,-4.3896325,-1.631815,1.3200590000000019,SDN.8.3_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[74,5]",-2.0680056165825,-6.27224975,-3.476215,-0.5448525000000001,1.8206247500000003,SDN.8.4_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[75,5]",-1.45148062514475,-5.2621965,-2.9392525,0.020535925,2.0290025000000007,SDN.8.5_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[76,5]",-1.53893557187765,-5.5741715,-3.0814075,0.03524205,1.8529025000000015,SDN.9.1_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[77,5]",-1.821243318776,-5.751177,-3.28743,-0.32350175000000003,2.0359057500000004,SDN.9.2_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[78,5]",-2.5278558519425,-5.82945225,-3.668205,-1.3519225000000001,0.5413492750000005,SDN.9.3_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[79,5]",-1.6529962252100001,-5.64830025,-3.1036599999999996,-0.12608375,1.6055845,SDN.9.4_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[80,5]",-2.69793408093725,-6.2516855,-3.7875500000000004,-1.50511,0.3328788250000002,SDN.9.5_1,5,2,mixture,mean_annual_incidence,all,all
SDN,"betas[1,6]",-1.4139432348195,-5.646958250000001,-3.1984950000000003,0.2960915,2.7014865000000015,SDN.1.1_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[2,6]",0.368229373978,-5.96064725,-2.4597300000000004,2.68976,4.616828750000001,SDN.1.2_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[3,6]",-0.14837721734475004,-5.74474375,-2.9269100000000003,2.281285,4.4319035,SDN.1.3_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[4,6]",-0.59612566165,-5.8894495000000004,-2.9761299999999995,1.453795,3.7342257500000007,SDN.1.4_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[5,6]",-1.2930306151085,-5.556679999999999,-3.2193525000000003,0.560373,3.4400087500000005,SDN.1.5_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[6,6]",0.4335286482775,-6.294827,-2.954505,3.3671,5.598617,SDN.1.6_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[7,6]",0.12082517630500003,-5.782967,-2.71793,2.69564,4.95754725,SDN.1.7_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[8,6]",0.52292836871,-5.9232705,-2.3019375,2.9125300000000003,4.7192405,SDN.10.1_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[9,6]",-0.02270309856300004,-5.779445000000001,-2.59165,2.2279250000000004,4.40903325,SDN.10.2_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[10,6]",-0.13425886315974997,-5.4474255000000005,-2.691395,2.2687574999999995,4.65127075,SDN.10.3_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[11,6]",0.16351139646974996,-5.8752035000000005,-2.672635,2.5617199999999998,4.61611525,SDN.10.4_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[12,6]",0.02686191976250002,-5.68905875,-2.729365,2.4375,4.496019750000001,SDN.11.1_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[13,6]",-0.14896651124375002,-5.339141499999999,-2.6975375,2.11091,4.2319977500000014,SDN.11.2_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[14,6]",0.18651049264474998,-5.8968245,-2.4075125,2.4227675,4.439316,SDN.11.3_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[15,6]",0.17780373232250005,-5.51971575,-2.635075,2.7142925,5.2031410000000005,SDN.11.4_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[16,6]",-0.388317832870875,-5.2591874999999995,-2.752265,1.6526075,3.7505287500000017,SDN.12.1_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[17,6]",-1.1653482580325,-5.5442415,-2.9811975,0.676044,3.34950575,SDN.12.2_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[18,6]",-0.22438482678374996,-5.480321,-2.6618475,1.8788300000000002,3.9405392500000005,SDN.12.3_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[19,6]",-1.63778426041875,-5.4305319999999995,-3.2348575000000004,-0.09103477500000001,2.161086750000001,SDN.12.4_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[20,6]",-1.689534702754,-5.395994,-3.2299900000000004,-0.20613675,2.0474675000000007,SDN.12.5_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[21,6]",-0.22453167698499998,-5.23172175,-2.5562075,1.9100125000000001,4.094871750000002,SDN.12.6_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[22,6]",-2.3243148868425,-5.9640205,-3.4140374999999996,-1.1421625,0.9325480000000006,SDN.13.1_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[23,6]",-4.599296911675,-9.684391499999998,-6.2235875,-2.7001774999999997,-0.8677824499999998,SDN.13.2_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[24,6]",-4.38707149571925,-9.6373,-5.8238075,-2.5871399999999998,-0.8752995749999999,SDN.13.3_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[25,6]",-3.1370608501645,-8.15763175,-4.42573,-1.7920175,1.0052637500000008,SDN.14.1_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[26,6]",-3.18166942810075,-8.563626,-4.7628924999999995,-1.678585,2.418901250000003,SDN.14.2_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[27,6]",-1.474732087105,-5.8808615,-3.2160525,0.34088975,3.2386015000000006,SDN.14.3_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[28,6]",-1.4470855455015,-6.457795750000001,-3.3137275,0.4713825,3.6823930000000002,SDN.14.4_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[29,6]",-1.521560596659,-6.0830165,-3.3987525000000005,0.4373975,3.1106585000000004,SDN.14.5_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[30,6]",-2.9465631809225,-7.0304695,-4.0886225000000005,-1.7300350000000002,0.6712372750000005,SDN.15.1_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[31,6]",-1.682650117722075,-6.06216125,-3.4757900000000004,0.059125975,2.7733522500000025,SDN.15.2_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[32,6]",0.63603867661225,-6.079017250000001,-2.446905,3.0792124999999997,5.1754005,SDN.15.3_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[33,6]",0.41520956876924997,-5.8428819999999995,-2.41592,2.785045,4.7552585,SDN.15.4_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[34,6]",-2.9780037991,-8.557657749999999,-4.38476,-1.4530850000000002,1.9991370000000002,SDN.15.5_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[35,6]",-0.7380886425455,-6.056175499999999,-3.00655,1.5294975,4.111993,SDN.16.1_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[36,6]",-1.4620344146825,-6.560981750000001,-3.446025,0.6718605,3.8934512500000014,SDN.17.1_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[37,6]",-1.413463290390575,-6.641328,-3.5061150000000003,0.7408292499999999,3.8846212500000035,SDN.17.2_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[38,6]",-1.14372107455,-5.495825999999999,-3.0449975,0.6233599999999999,2.819145250000001,SDN.17.3_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[39,6]",-1.5770660407625,-5.30695975,-3.0247175,-0.08357012500000001,2.0630752500000007,SDN.17.4_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[40,6]",-1.19782957190475,-6.09792325,-3.1776400000000002,0.88033625,3.644956,SDN.17.5_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[41,6]",-2.04502801204275,-5.668728499999999,-3.3687625,-0.69684075,1.5011750000000001,SDN.18.1_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[42,6]",-1.222392482869,-5.260319750000001,-3.0337124999999996,0.57510925,3.139720750000001,SDN.18.2_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[43,6]",0.483187252515,-5.66555325,-2.33634,2.7395899999999997,4.3340787500000015,SDN.18.3_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[44,6]",-0.7491690306612501,-5.3276405,-2.7117275,1.0606149999999999,2.9038740000000005,SDN.18.4_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[45,6]",-3.3561895350675,-7.873518750000001,-4.53411,-1.9841375,0.15056250000000113,SDN.2.1_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[46,6]",-3.8890830865775,-8.5238625,-5.15901,-2.3959599999999996,-0.6634058249999994,SDN.2.2_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[47,6]",-4.00043579015,-8.797100499999999,-5.3098399999999994,-2.4916300000000002,-0.6221325749999997,SDN.2.3_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[48,6]",-3.75363982430225,-8.139511500000001,-5.006959999999999,-2.2811225,-0.39429279999999867,SDN.2.4_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[49,6]",-1.6830734338775,-5.363697999999999,-3.232935,-0.129722,2.2719775,SDN.2.5_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[50,6]",-1.04414563799,-5.34343075,-2.862915,0.7001659999999998,2.81644925,SDN.3.1_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[51,6]",-0.583763117911825,-5.66923225,-2.9387475,1.8404725000000002,4.683258500000001,SDN.3.2_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[52,6]",-3.4199261937425,-8.06415125,-4.5501625,-2.1000525,0.07990191500000007,SDN.3.3_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[53,6]",-3.272777403925,-8.179510500000001,-4.40742,-1.898075,0.3482619000000001,SDN.3.4_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[54,6]",-0.8971669746375001,-5.525892249999999,-2.9019250000000003,1.052215,3.9470275000000004,SDN.3.5_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[55,6]",-3.5396632531525,-8.88556575,-4.8082675,-1.9882149999999998,0.12493915000000044,SDN.4.1_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[56,6]",-4.1938732348,-9.10333325,-5.5883225,-2.5359175,-0.9058317999999996,SDN.4.2_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[57,6]",-1.3445629424475,-6.061724249999999,-3.2519825000000004,0.61433125,3.442942750000001,SDN.5.1_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[58,6]",-2.39950660011575,-7.0440725,-3.6999425,-0.9883465,1.9238497500000011,SDN.5.2_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[59,6]",-2.591042279746725,-6.878474499999999,-3.6140175,-1.3825675,0.7304901500000003,SDN.6.1_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[60,6]",0.28184474231500006,-6.0040395,-2.3328550000000003,2.5742949999999998,4.53302425,SDN.6.2_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[61,6]",-4.0219209210275,-8.711435250000001,-5.30777,-2.4545899999999996,-0.9127132499999991,SDN.6.3_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[62,6]",-2.935877009625,-6.990231,-4.023375,-1.756965,0.6357880500000014,SDN.6.4_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[63,6]",-2.90779187032975,-6.954930249999999,-3.9694475,-1.7260499999999999,0.3947397250000003,SDN.6.5_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[64,6]",0.310134974465,-6.14802325,-2.29745,2.5929,4.4181445,SDN.7.1_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[65,6]",-0.6823299897055001,-5.451598499999999,-2.7684575,1.16777,3.2029285,SDN.7.2_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[66,6]",-0.339535945271,-5.4748895,-2.6879525000000006,1.8154350000000001,4.0762495,SDN.7.3_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[67,6]",0.27151052944875,-6.021757249999999,-2.42646,2.4953624999999997,4.4416927500000005,SDN.7.4_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[68,6]",-0.92004409641775,-5.199491,-2.8058975,0.8557595,2.6932727499999998,SDN.7.5_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[69,6]",-1.75443851952325,-5.3359397500000005,-3.22933,-0.20627299999999998,1.8470872500000004,SDN.7.6_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[70,6]",-1.8606641735125,-5.373137999999999,-3.2582150000000003,-0.434637,1.7956022500000006,SDN.7.7_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[71,6]",-3.0702770149675,-7.8627857500000005,-4.28193,-1.7851575000000002,0.7882598750000009,SDN.8.1_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[72,6]",-2.93881861342325,-8.4815025,-4.2860125,-1.4610525,2.073335250000001,SDN.8.2_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[73,6]",-2.49095281714825,-8.14027475,-3.8997349999999997,-1.0425525,2.8397490000000003,SDN.8.3_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[74,6]",-1.1514332470225,-5.893635499999999,-3.21347,0.94500225,3.7496275000000003,SDN.8.4_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[75,6]",-0.39866963664,-5.21713725,-2.6616325,1.6221925000000001,3.6226185,SDN.8.5_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[76,6]",-0.461741256770275,-5.68114825,-2.785375,1.5682049999999998,3.4925465000000004,SDN.9.1_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[77,6]",-0.85175578190575,-5.47685775,-3.0689275,1.1823175,3.86373,SDN.9.2_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[78,6]",-1.761064591532,-5.317895750000001,-3.2465375000000005,-0.24767975,1.8589410000000004,SDN.9.3_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[79,6]",-0.5633937549207501,-5.81541125,-2.7803025000000003,1.427645,3.515936,SDN.9.4_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[80,6]",-1.9616711093675,-5.61231925,-3.3379875,-0.53033675,1.6568885,SDN.9.5_1,6,2,mixture,mean_annual_incidence,all,all
SDN,"betas[1,7]",-1.983640153145,-5.57336525,-3.0432275,-0.81388875,1.2165605000000002,SDN.1.1_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[2,7]",-0.61643043954275,-5.361783,-2.192095,1.008045,2.6889490000000005,SDN.1.2_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[3,7]",-1.00647221356625,-5.31027025,-2.657915,0.704997,2.64175325,SDN.1.3_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[4,7]",-1.40831654745575,-5.3723805,-2.7784775,0.053103175,1.995945,SDN.1.4_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[5,7]",-1.821957850242725,-5.80259875,-3.095295,-0.50804475,1.7222857500000006,SDN.1.5_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[6,7]",-0.585002154475,-5.9996245,-2.625925,1.5517875,3.4744865000000003,SDN.1.6_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[7,7]",-0.76728599130465,-5.32556725,-2.44399,0.9916349999999999,3.0345885,SDN.1.7_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[8,7]",-0.49113956785955,-5.31623575,-2.17312,1.2002975,2.947027750000002,SDN.10.1_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[9,7]",-0.8618439562507499,-5.269353499999999,-2.357355,0.7764115,2.897891250000001,SDN.10.2_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[10,7]",-0.92612406073,-5.07466775,-2.4095475000000004,0.6298035000000001,2.734172,SDN.10.3_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[11,7]",-0.755199309591,-5.3891979999999995,-2.3565050000000003,0.911522,2.7215605000000003,SDN.10.4_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[12,7]",-0.8366089449145,-5.108149249999999,-2.3284675,0.7840887500000001,2.58631975,SDN.11.1_1,7,2,mixture,mean_annual_incidence,all,all
