gid,variant,run_level,peak_month,peak_val,country
NGA.31.30_1,mixture,2,9,1.4223774570325,NGA
NGA.31.31_1,mixture,2,9,1.15508872739125,NGA
NGA.31.32_1,mixture,2,9,1.422058867464,NGA
NGA.31.33_1,mixture,2,7,0.75087904718025,NGA
NGA.31.4_1,mixture,2,7,0.74833096348250006,NGA
NGA.31.5_1,mixture,2,9,1.5932689701225,NGA
NGA.31.6_1,mixture,2,7,0.6855824630025,NGA
NGA.31.7_1,mixture,2,9,1.09631633472725,NGA
NGA.31.8_1,mixture,2,7,0.6312281447025,NGA
NGA.31.9_1,mixture,2,9,1.1298752816485,NGA
NGA.32.1_1,mixture,2,7,0.704990666225,NGA
NGA.32.10_1,mixture,2,9,0.853803825429175,NGA
NGA.32.11_1,mixture,2,7,0.9763900771175,NGA
NGA.32.12_1,mixture,2,9,1.032199920015,NGA
NGA.32.13_1,mixture,2,7,0.7644428003625,NGA
NGA.32.14_1,mixture,2,9,1.38904173706475,NGA
NGA.32.15_1,mixture,2,7,0.8272777165,NGA
NGA.32.16_1,mixture,2,9,1.0494513940475,NGA
NGA.32.17_1,mixture,2,6,0.8615881694225,NGA
NGA.32.2_1,mixture,2,6,0.881081637295,NGA
NGA.32.3_1,mixture,2,6,0.69519191224225,NGA
NGA.32.4_1,mixture,2,9,0.840036384143,NGA
NGA.32.5_1,mixture,2,6,1.49866168125,NGA
NGA.32.6_1,mixture,2,6,0.889602524185,NGA
NGA.32.7_1,mixture,2,6,1.02750563094,NGA
NGA.32.8_1,mixture,2,6,0.8250839670325,NGA
NGA.32.9_1,mixture,2,7,0.856017427675,NGA
NGA.33.1_1,mixture,2,7,0.549030424006,NGA
NGA.33.10_1,mixture,2,7,0.50913618939375,NGA
NGA.33.11_1,mixture,2,7,0.5672790326075,NGA
NGA.33.12_1,mixture,2,7,0.60717826623,NGA
NGA.33.13_1,mixture,2,7,0.708267156825,NGA
NGA.33.14_1,mixture,2,7,0.875796622525,NGA
NGA.33.15_1,mixture,2,6,0.72885374334125,NGA
NGA.33.16_1,mixture,2,7,0.61803256316,NGA
NGA.33.17_1,mixture,2,7,0.61344461739075,NGA
NGA.33.18_1,mixture,2,7,0.6713175356825,NGA
NGA.33.19_1,mixture,2,6,0.78187702085575,NGA
NGA.33.2_1,mixture,2,6,1.0542753760275,NGA
NGA.33.20_1,mixture,2,7,0.677275340275,NGA
NGA.33.21_1,mixture,2,6,0.6731338144215,NGA
NGA.33.22_1,mixture,2,7,0.622561010905,NGA
NGA.33.23_1,mixture,2,6,0.568106172528,NGA
NGA.33.3_1,mixture,2,7,0.539851689288725,NGA
NGA.33.4_1,mixture,2,7,0.9202392473,NGA
NGA.33.5_1,mixture,2,9,1.9745641926625,NGA
NGA.33.6_1,mixture,2,9,1.7758337415875,NGA
NGA.33.7_1,mixture,2,9,1.55677986289,NGA
NGA.33.8_1,mixture,2,9,1.484730582476,NGA
NGA.33.9_1,mixture,2,9,1.3657861449165,NGA
NGA.34.1_1,mixture,2,9,1.66383634241025,NGA
NGA.34.10_1,mixture,2,9,1.8877159897925,NGA
NGA.34.11_1,mixture,2,9,2.00752961485,NGA
NGA.34.12_1,mixture,2,9,1.68043970726225,NGA
NGA.34.13_1,mixture,2,9,1.988865769,NGA
NGA.34.14_1,mixture,2,9,1.909866369465,NGA
NGA.34.15_1,mixture,2,9,1.8168521643225,NGA
NGA.34.16_1,mixture,2,9,1.6249480602455,NGA
NGA.34.17_1,mixture,2,9,1.6434963511275,NGA
NGA.34.18_1,mixture,2,9,1.96352286792,NGA
NGA.34.19_1,mixture,2,9,1.983290038825,NGA
NGA.34.2_1,mixture,2,9,1.6000572223425,NGA
NGA.34.20_1,mixture,2,9,1.6821627065,NGA
NGA.34.21_1,mixture,2,9,1.4496673528475,NGA
NGA.34.22_1,mixture,2,9,2.1153082445,NGA
NGA.34.23_1,mixture,2,9,2.195300738255,NGA
NGA.34.3_1,mixture,2,9,2.0834492222025,NGA
NGA.34.4_1,mixture,2,9,1.60411004402825,NGA
NGA.34.5_1,mixture,2,9,1.5011104983995,NGA
NGA.34.6_1,mixture,2,9,1.05761134052575,NGA
NGA.34.7_1,mixture,2,9,1.524069349233475,NGA
NGA.34.8_1,mixture,2,7,0.6939155729625,NGA
NGA.34.9_1,mixture,2,9,1.20916352804825,NGA
NGA.35.1_1,mixture,2,9,1.223949415788,NGA
NGA.35.10_1,mixture,2,7,0.98066924125,NGA
NGA.35.11_1,mixture,2,9,0.879458103225,NGA
NGA.35.12_1,mixture,2,9,1.44614968243,NGA
NGA.35.13_1,mixture,2,9,0.9245236766227,NGA
NGA.35.14_1,mixture,2,7,0.5482414785105,NGA
NGA.35.15_1,mixture,2,9,1.1405084804875,NGA
NGA.35.16_1,mixture,2,9,1.283598069346,NGA
NGA.35.2_1,mixture,2,9,1.37066793188325,NGA
NGA.35.3_1,mixture,2,7,0.7565307569075,NGA
NGA.35.4_1,mixture,2,9,1.027890769574,NGA
NGA.35.5_1,mixture,2,7,0.89757781925,NGA
NGA.35.6_1,mixture,2,6,1.024435149,NGA
NGA.35.7_1,mixture,2,7,0.875362064075,NGA
NGA.35.8_1,mixture,2,7,0.5379342998747,NGA
NGA.35.9_1,mixture,2,9,0.89490171287975,NGA
NGA.36.1_1,mixture,2,9,1.142829435195,NGA
NGA.36.10_1,mixture,2,7,0.938635625825,NGA
NGA.36.11_1,mixture,2,9,1.0708554070105,NGA
NGA.36.12_1,mixture,2,9,1.08353584762225,NGA
NGA.36.13_1,mixture,2,9,1.26197551559875,NGA
NGA.36.14_1,mixture,2,9,1.8076906611075,NGA
NGA.36.15_1,mixture,2,9,0.9480170805,NGA
NGA.36.16_1,mixture,2,9,1.1869693555465,NGA
NGA.36.17_1,mixture,2,9,1.2340664460175,NGA
NGA.36.2_1,mixture,2,9,1.4245407594525,NGA
NGA.36.3_1,mixture,2,9,1.882884829875,NGA
NGA.36.4_1,mixture,2,9,1.997591480065,NGA
NGA.36.5_1,mixture,2,9,1.6121676898825,NGA
NGA.36.6_1,mixture,2,9,0.89064417276375,NGA
NGA.36.7_1,mixture,2,9,1.67754447265,NGA
NGA.36.8_1,mixture,2,9,1.95267652025,NGA
NGA.36.9_1,mixture,2,9,1.249817648164,NGA
NGA.37.1_1,mixture,2,9,1.75668332400575,NGA
NGA.37.10_1,mixture,2,9,1.52351868975475,NGA
NGA.37.11_1,mixture,2,9,1.6777368165,NGA
NGA.37.12_1,mixture,2,9,1.38839950769,NGA
NGA.37.13_1,mixture,2,9,1.736419390175,NGA
NGA.37.14_1,mixture,2,9,1.2972014873645,NGA
NGA.37.2_1,mixture,2,9,1.965069904,NGA
NGA.37.3_1,mixture,2,9,1.7858720250925,NGA
NGA.37.4_1,mixture,2,9,1.938232658145,NGA
NGA.37.5_1,mixture,2,9,1.81373262723,NGA
NGA.37.6_1,mixture,2,9,1.324819511885,NGA
NGA.37.7_1,mixture,2,9,1.5992206595925,NGA
NGA.37.8_1,mixture,2,9,1.18990413148675,NGA
NGA.37.9_1,mixture,2,9,1.9992886859,NGA
NGA.4.1_1,mixture,2,7,0.57833080663175,NGA
NGA.4.10_1,mixture,2,7,0.656959734805,NGA
NGA.4.11_1,mixture,2,7,0.63653554742875,NGA
NGA.4.12_1,mixture,2,7,0.6033109322,NGA
NGA.4.13_1,mixture,2,7,0.561126335369,NGA
NGA.4.14_1,mixture,2,7,0.552988545181,NGA
NGA.4.15_1,mixture,2,7,0.582648303445,NGA
NGA.4.16_1,mixture,2,7,0.502980613955,NGA
NGA.4.17_1,mixture,2,7,0.5192546681205,NGA
NGA.4.18_1,mixture,2,7,0.70817282765,NGA
NGA.4.19_1,mixture,2,7,0.53995813168565,NGA
NGA.4.2_1,mixture,2,6,0.49478110095675,NGA
NGA.4.20_1,mixture,2,6,0.69109181838475,NGA
NGA.4.21_1,mixture,2,7,0.59772389369475,NGA
NGA.4.3_1,mixture,2,1,0.477975222078025,NGA
NGA.4.4_1,mixture,2,7,0.60200570777725,NGA
NGA.4.5_1,mixture,2,7,0.625914355175,NGA
NGA.4.6_1,mixture,2,7,0.568065865302225,NGA
NGA.4.7_1,mixture,2,7,0.527934042777,NGA
NGA.4.8_1,mixture,2,7,0.581678993673,NGA
NGA.4.9_1,mixture,2,7,0.6845375101675,NGA
NGA.5.1_1,mixture,2,9,0.7352868881665,NGA
NGA.5.10_1,mixture,2,9,1.400814434855,NGA
NGA.5.11_1,mixture,2,9,1.8356530088025,NGA
NGA.5.12_1,mixture,2,9,1.38046146644775,NGA
NGA.5.13_1,mixture,2,9,1.78041972275,NGA
NGA.5.14_1,mixture,2,9,1.31815984572825,NGA
NGA.5.15_1,mixture,2,7,0.742754446275,NGA
NGA.5.16_1,mixture,2,9,1.32246526687675,NGA
NGA.5.17_1,mixture,2,9,1.065368436483,NGA
NGA.5.18_1,mixture,2,7,0.9000192135,NGA
NGA.5.19_1,mixture,2,9,1.762646758275,NGA
NGA.5.2_1,mixture,2,6,1.38061742625,NGA
NGA.5.20_1,mixture,2,9,1.6303255064225,NGA
NGA.5.3_1,mixture,2,9,1.1334551768573375,NGA
NGA.5.4_1,mixture,2,9,1.69710242645,NGA
NGA.5.5_1,mixture,2,9,1.61854038232,NGA
NGA.5.6_1,mixture,2,9,1.8820921772,NGA
NGA.5.7_1,mixture,2,9,1.552320770675,NGA
NGA.5.8_1,mixture,2,9,1.5213446818375,NGA
NGA.5.9_1,mixture,2,9,0.805459757258,NGA
NGA.6.1_1,mixture,2,6,1.0811541089625,NGA
NGA.6.2_1,mixture,2,6,0.7202106557055,NGA
NGA.6.3_1,mixture,2,6,0.55645200258875,NGA
NGA.6.4_1,mixture,2,6,0.65771951649,NGA
NGA.6.5_1,mixture,2,6,1.05046903,NGA
NGA.6.6_1,mixture,2,6,0.58885461823775,NGA
NGA.6.7_1,mixture,2,6,0.73780881942425,NGA
NGA.6.8_1,mixture,2,7,0.4235641819625,NGA
NGA.7.1_1,mixture,2,6,0.69447319471625,NGA
NGA.7.10_1,mixture,2,7,0.5491035964055,NGA
NGA.7.11_1,mixture,2,7,0.61958744270025,NGA
NGA.7.12_1,mixture,2,7,0.6469561015555,NGA
NGA.7.13_1,mixture,2,1,0.4923744634985,NGA
NGA.7.14_1,mixture,2,7,0.6163727395525,NGA
NGA.7.15_1,mixture,2,7,0.57424829659125,NGA
NGA.7.16_1,mixture,2,6,0.815127755947,NGA
NGA.7.17_1,mixture,2,7,0.604154722681,NGA
NGA.7.18_1,mixture,2,7,0.584341803065,NGA
NGA.7.19_1,mixture,2,7,0.61064000861375,NGA
NGA.7.2_1,mixture,2,7,0.63901689535525,NGA
NGA.7.20_1,mixture,2,7,0.62589274386275,NGA
NGA.7.21_1,mixture,2,7,0.64835851644275,NGA
NGA.7.22_1,mixture,2,7,0.6178156695925,NGA
NGA.7.23_1,mixture,2,7,0.62311345748975,NGA
NGA.7.3_1,mixture,2,7,0.7296714003425,NGA
NGA.7.4_1,mixture,2,7,0.608647318745,NGA
NGA.7.5_1,mixture,2,6,0.493947440315,NGA
NGA.7.6_1,mixture,2,6,0.597365979394025,NGA
NGA.7.7_1,mixture,2,6,0.680177487190525,NGA
NGA.7.8_1,mixture,2,7,0.6185603294203,NGA
NGA.7.9_1,mixture,2,7,0.9677384174,NGA
NGA.8.1_1,mixture,2,9,1.7177837133025,NGA
NGA.8.10_1,mixture,2,9,1.928803429975,NGA
NGA.8.11_1,mixture,2,9,1.796507281763,NGA
NGA.8.12_1,mixture,2,9,1.50888047395,NGA
NGA.8.13_1,mixture,2,9,2.6179920785,NGA
NGA.8.14_1,mixture,2,9,1.75361872801,NGA
NGA.8.15_1,mixture,2,9,1.588218636776675,NGA
NGA.8.16_1,mixture,2,9,1.6168625134,NGA
NGA.8.17_1,mixture,2,6,1.39723653975,NGA
NGA.8.18_1,mixture,2,9,2.18113541825,NGA
NGA.8.19_1,mixture,2,9,1.5865027947598,NGA
NGA.8.2_1,mixture,2,9,1.355435956617,NGA
NGA.8.20_1,mixture,2,9,2.37155811225,NGA
NGA.8.21_1,mixture,2,9,1.8090475727525,NGA
NGA.8.22_1,mixture,2,9,1.57429026911225,NGA
NGA.8.23_1,mixture,2,9,1.33031443622,NGA
NGA.8.24_1,mixture,2,9,1.664832396876525,NGA
NGA.8.25_1,mixture,2,9,2.37686457375,NGA
NGA.8.26_1,mixture,2,9,1.76120730332075,NGA
NGA.8.27_1,mixture,2,9,1.845907477075,NGA
NGA.8.28_1,mixture,2,9,2.080436085,NGA
NGA.8.3_1,mixture,2,9,1.01427130007975,NGA
NGA.8.4_1,mixture,2,9,1.626011635175,NGA
NGA.8.5_1,mixture,2,9,1.53921337786,NGA
NGA.8.6_1,mixture,2,9,1.796849911825,NGA
NGA.8.7_1,mixture,2,9,1.5517262310325,NGA
NGA.8.8_1,mixture,2,9,2.246299213,NGA
NGA.8.9_1,mixture,2,9,1.9087248293,NGA
NGA.9.1_1,mixture,2,7,0.58015935209975,NGA
NGA.9.10_1,mixture,2,7,0.58550863000075,NGA
NGA.9.11_1,mixture,2,7,0.58314954009,NGA
NGA.9.12_1,mixture,2,7,0.615398255415,NGA
NGA.9.13_1,mixture,2,7,0.5742745898885,NGA
NGA.9.14_1,mixture,2,7,0.75682847176,NGA
NGA.9.15_1,mixture,2,7,0.63028658455925,NGA
NGA.9.16_1,mixture,2,7,0.536691317661,NGA
NGA.9.17_1,mixture,2,7,0.685374204385,NGA
NGA.9.18_1,mixture,2,7,0.55464044965975,NGA
NGA.9.2_1,mixture,2,7,0.597224442549,NGA
NGA.9.3_1,mixture,2,7,0.6821256506175,NGA
NGA.9.4_1,mixture,2,7,0.62005333478,NGA
NGA.9.5_1,mixture,2,7,0.5912554498495,NGA
NGA.9.6_1,mixture,2,7,0.59625177905425,NGA
NGA.9.7_1,mixture,2,7,0.5327296274475,NGA
NGA.9.8_1,mixture,2,7,0.75664183225,NGA
NGA.9.9_1,mixture,2,7,0.5202719897884,NGA
SDN.1.1_1,mixture,2,7,2.8555955475,SDN
SDN.1.2_1,mixture,2,6,3.374155535,SDN
SDN.1.3_1,mixture,2,6,3.152084451925,SDN
SDN.1.4_1,mixture,2,6,2.9659281635,SDN
SDN.1.5_1,mixture,2,7,2.869306126,SDN
SDN.1.6_1,mixture,2,6,3.35873332665,SDN
SDN.1.7_1,mixture,2,6,3.242295187525,SDN
SDN.10.1_1,mixture,2,6,3.4452874275,SDN
SDN.10.2_1,mixture,2,6,3.23552755725,SDN
SDN.10.3_1,mixture,2,6,3.1118414525,SDN
SDN.10.4_1,mixture,2,6,3.26598370725,SDN
SDN.11.1_1,mixture,2,6,3.172755012325,SDN
SDN.11.2_1,mixture,2,6,3.11007918995,SDN
SDN.11.3_1,mixture,2,6,3.271771307,SDN
SDN.11.4_1,mixture,2,6,3.2161785335,SDN
SDN.12.1_1,mixture,2,6,3.009918448575,SDN
SDN.12.2_1,mixture,2,7,2.8527631275,SDN
SDN.12.3_1,mixture,2,6,3.10991845075,SDN
SDN.12.4_1,mixture,2,7,2.8445791795,SDN
SDN.12.5_1,mixture,2,7,2.847580345,SDN
SDN.12.6_1,mixture,2,6,3.07258975465,SDN
SDN.13.1_1,mixture,2,9,3.175541425675,SDN
SDN.13.2_1,mixture,2,9,5.4102348825,SDN
SDN.13.3_1,mixture,2,9,5.2085253875,SDN
SDN.14.1_1,mixture,2,9,3.9858178069865,SDN
SDN.14.2_1,mixture,2,9,3.974849279525,SDN
SDN.14.3_1,mixture,2,7,2.84995635175,SDN
SDN.14.4_1,mixture,2,7,2.8366141105,SDN
SDN.14.5_1,mixture,2,7,2.84901310225,SDN
SDN.15.1_1,mixture,2,9,3.729565591775,SDN
SDN.15.2_1,mixture,2,7,2.8445040775,SDN
SDN.15.3_1,mixture,2,6,3.5481618675,SDN
SDN.15.4_1,mixture,2,6,3.38165159175,SDN
SDN.15.5_1,mixture,2,9,3.82560183666035,SDN
SDN.16.1_1,mixture,2,7,2.8652229425,SDN
SDN.17.1_1,mixture,2,7,2.8346094382500002,SDN
SDN.17.2_1,mixture,2,7,2.8386723305,SDN
SDN.17.3_1,mixture,2,7,2.87137636,SDN
SDN.17.4_1,mixture,2,7,2.8183140925,SDN
SDN.17.5_1,mixture,2,7,2.83149571475,SDN
SDN.18.1_1,mixture,2,7,2.82955015125,SDN
SDN.18.2_1,mixture,2,7,2.84095724725,SDN
SDN.18.3_1,mixture,2,6,3.4907998025,SDN
SDN.18.4_1,mixture,2,6,3.0591302405,SDN
SDN.2.1_1,mixture,2,9,4.13356912075,SDN
SDN.2.2_1,mixture,2,9,4.68370629475,SDN
SDN.2.3_1,mixture,2,9,4.73529909025,SDN
SDN.2.4_1,mixture,2,9,4.6048707615,SDN
SDN.2.5_1,mixture,2,7,2.8593123475,SDN
SDN.3.1_1,mixture,2,7,2.837511915,SDN
SDN.3.2_1,mixture,2,6,2.8550149458075,SDN
SDN.3.3_1,mixture,2,9,3.9332046139,SDN
SDN.3.4_1,mixture,2,9,3.78087798665,SDN
SDN.3.5_1,mixture,2,7,2.829315255,SDN
SDN.4.1_1,mixture,2,9,4.2979990202975,SDN
SDN.4.2_1,mixture,2,9,4.99009792375,SDN
SDN.5.1_1,mixture,2,7,2.85184529875,SDN
SDN.5.2_1,mixture,2,9,3.19696311668675,SDN
SDN.6.1_1,mixture,2,9,3.386725800725,SDN
SDN.6.2_1,mixture,2,6,3.3015855925,SDN
SDN.6.3_1,mixture,2,9,4.8221496525,SDN
SDN.6.4_1,mixture,2,9,3.72717509975,SDN
SDN.6.5_1,mixture,2,9,3.79469506675,SDN
SDN.7.1_1,mixture,2,6,3.4657214075,SDN
SDN.7.2_1,mixture,2,6,3.06039013,SDN
SDN.7.3_1,mixture,2,6,3.10646616525,SDN
SDN.7.4_1,mixture,2,6,3.488509785,SDN
SDN.7.5_1,mixture,2,6,2.926249208,SDN
SDN.7.6_1,mixture,2,7,2.83971491075,SDN
SDN.7.7_1,mixture,2,7,2.84130063,SDN
SDN.8.1_1,mixture,2,9,3.7928729570475,SDN
SDN.8.2_1,mixture,2,9,3.76878584484,SDN
SDN.8.3_1,mixture,2,9,3.24814672481,SDN
SDN.8.4_1,mixture,2,7,2.83951960975,SDN
SDN.8.5_1,mixture,2,6,3.062587330675,SDN
SDN.9.1_1,mixture,2,6,3.084059742,SDN
SDN.9.2_1,mixture,2,7,2.86492488675,SDN
SDN.9.3_1,mixture,2,7,2.8537804125,SDN
SDN.9.4_1,mixture,2,6,2.97825149675,SDN
SDN.9.5_1,mixture,2,7,2.843618075,SDN
SLE.1_1,base,1,10,1.14359808564,SLE
SLE.2_1,base,1,10,1.14359808564,SLE
SLE.3_1,base,1,10,1.14359808564,SLE
SLE.4_1,base,1,10,1.14359808564,SLE
SOM.1_1,base,1,5,1.0728294,SOM
SOM.10_1,base,1,5,1.0728294,SOM
SOM.11_1,base,1,5,1.0728294,SOM
SOM.12_1,base,1,5,1.0728294,SOM
SOM.13_1,base,1,5,1.0728294,SOM
SOM.14_1,base,1,5,1.0728294,SOM
SOM.15_1,base,1,5,1.0728294,SOM
SOM.16_1,base,1,5,1.0728294,SOM
SOM.17_1,base,1,5,1.0728294,SOM
SOM.18_1,base,1,5,1.0728294,SOM
SOM.2_1,base,1,5,1.0728294,SOM
SOM.3_1,base,1,5,1.0728294,SOM
SOM.4_1,base,1,5,1.0728294,SOM
SOM.5_1,base,1,5,1.0728294,SOM
SOM.6_1,base,1,5,1.0728294,SOM
SOM.7_1,base,1,5,1.0728294,SOM
SOM.8_1,base,1,5,1.0728294,SOM
SOM.9_1,base,1,5,1.0728294,SOM
SSD.1.1_1,mixture,2,7,2.6561601075,SSD
SSD.1.2_1,mixture,2,7,3.042721927,SSD
SSD.1.3_1,mixture,2,5,0.6437867020275,SSD
SSD.1.4_1,mixture,2,7,2.7465648715,SSD
SSD.10.1_1,mixture,2,7,1.0594617176728975,SSD
SSD.10.2_1,mixture,2,7,1.027221468805,SSD
SSD.10.3_1,mixture,2,7,1.0559595531675,SSD
SSD.10.4_1,mixture,2,7,0.83345967737375,SSD
SSD.2.1_1,mixture,2,7,2.471068056275,SSD
SSD.2.2_1,mixture,2,7,2.18571768733,SSD
SSD.2.3_1,mixture,2,7,2.4036346665,SSD
SSD.2.4_1,mixture,2,7,1.6965289750475,SSD
SSD.3.1_1,mixture,2,7,1.44401726012,SSD
SSD.3.2_1,mixture,2,5,0.6620512357425,SSD
SSD.3.3_1,mixture,2,7,0.69200653918725,SSD
SSD.3.4_1,mixture,2,2,0.724237125799625,SSD
SSD.3.5_1,mixture,2,7,0.72748502946725,SSD
SSD.3.6_1,mixture,2,7,0.85559267891575,SSD
SSD.3.7_1,mixture,2,7,2.106797650405,SSD
SSD.4.1_1,mixture,2,5,0.581297579057,SSD
SSD.4.2_1,mixture,2,7,0.795965980205,SSD
SSD.4.3_1,mixture,2,7,0.814852825715375,SSD
SSD.4.4_1,mixture,2,5,0.5928562585035,SSD
SSD.5.1_1,mixture,2,5,0.6230507564675,SSD
SSD.5.2_1,mixture,2,5,0.62351382166025,SSD
SSD.5.3_1,mixture,2,5,0.611219286215,SSD
SSD.5.4_1,mixture,2,5,0.62281286784225,SSD
SSD.6.1_1,mixture,2,2,0.97525024569,SSD
SSD.6.2_1,mixture,2,5,0.5716419318165,SSD
SSD.6.3_1,mixture,2,5,0.611431449021,SSD
SSD.6.4_1,mixture,2,2,1.16408979555775,SSD
SSD.7.1_1,mixture,2,5,0.66939605730875,SSD
SSD.7.2_1,mixture,2,7,1.993000004785,SSD
SSD.7.3_1,mixture,2,5,0.6548664297875,SSD
SSD.7.4_1,mixture,2,5,0.6487063182225,SSD
SSD.7.5_1,mixture,2,5,0.65074547173175,SSD
SSD.7.6_1,mixture,2,5,0.66262281014425,SSD
SSD.7.7_1,mixture,2,5,0.6625784365895,SSD
SSD.7.8_1,mixture,2,7,1.9745026375525,SSD
SSD.8.1_1,mixture,2,5,0.6102846591095,SSD
SSD.8.2_1,mixture,2,5,0.61747495335975,SSD
SSD.8.3_1,mixture,2,7,2.128265627875,SSD
SSD.8.4_1,mixture,2,7,1.724268921865,SSD
SSD.9.1_1,mixture,2,5,0.6358298983445,SSD
SSD.9.2_1,mixture,2,5,0.64203747332525,SSD
TCD.1.1_1,mixture,2,9,2.20698493,TCD
TCD.10.1_1,mixture,2,9,2.163748931465,TCD
TCD.10.2_1,mixture,2,9,2.96419876175,TCD
TCD.11.1_1,mixture,2,9,1.8126744398875,TCD
TCD.11.2_1,mixture,2,9,1.8798631069925,TCD
TCD.11.3_1,mixture,2,9,1.7480003077375,TCD
TCD.12.1_1,mixture,2,9,1.816027259911,TCD
TCD.12.2_1,mixture,2,9,1.89256090930125,TCD
TCD.12.3_1,mixture,2,9,1.86998378607,TCD
TCD.12.4_1,mixture,2,9,1.8725260231925,TCD
TCD.13.1_1,mixture,2,9,1.88712505882,TCD
TCD.13.2_1,mixture,2,9,1.7534345100575,TCD
TCD.13.3_1,mixture,2,9,1.782073602643,TCD
TCD.14.1_1,mixture,2,9,1.8930215525825,TCD
TCD.14.2_1,mixture,2,9,1.69005703095725,TCD
TCD.14.3_1,mixture,2,9,1.9126422063415,TCD
TCD.15.1_1,mixture,2,9,1.593262240975,TCD
TCD.15.2_1,mixture,2,9,2.69716876625,TCD
TCD.16.1_1,mixture,2,9,1.9547147212775,TCD
TCD.16.2_1,mixture,2,9,1.90644340669675,TCD
TCD.16.3_1,mixture,2,9,2.143912720885,TCD
TCD.17.1_1,mixture,2,9,2.1156291397,TCD
TCD.17.2_1,mixture,2,9,2.27197831073875,TCD
TCD.17.3_1,mixture,2,9,2.7622836995,TCD
TCD.18.1_1,mixture,2,9,2.83046917975,TCD
TCD.18.2_1,mixture,2,9,2.082242843775,TCD
TCD.18.3_1,mixture,2,9,2.5990597116,TCD
TCD.19.1_1,mixture,2,9,2.1156143983,TCD
TCD.19.2_1,mixture,2,9,2.4796330427,TCD
TCD.2.1_1,mixture,2,9,1.97922795543025,TCD
TCD.2.2_1,mixture,2,9,2.03452748187,TCD
TCD.2.3_1,mixture,2,9,2.010575006215,TCD
TCD.20.1_1,mixture,2,9,2.2361043491625,TCD
TCD.20.2_1,mixture,2,9,1.8524150556225,TCD
TCD.20.3_1,mixture,2,9,2.2578929265,TCD
TCD.21.1_1,mixture,2,9,2.0757888539565,TCD
TCD.22.1_1,mixture,2,9,2.71117590575,TCD
TCD.23.1_1,mixture,2,9,2.2422646501925,TCD
TCD.23.2_1,mixture,2,9,2.196946468725,TCD
TCD.23.3_1,mixture,2,9,2.1045172669925,TCD
TCD.3.1_1,mixture,2,9,2.1891205997575,TCD
TCD.4.1_1,mixture,2,9,2.116800766675,TCD
TCD.4.2_1,mixture,2,7,1.1705110585425,TCD
TCD.4.3_1,mixture,2,9,1.890043009315,TCD
TCD.5.1_1,mixture,2,9,2.1772354120275,TCD
TCD.6.1_1,mixture,2,9,2.1798417016475,TCD
TCD.7.1_1,mixture,2,9,2.247793696809,TCD
TCD.7.2_1,mixture,2,9,2.894119266,TCD
TCD.7.3_1,mixture,2,9,2.27939720149,TCD
TCD.7.4_1,mixture,2,9,2.3800274320615,TCD
TCD.8.1_1,mixture,2,9,2.0068232071575,TCD
TCD.8.2_1,mixture,2,9,1.7430797979475,TCD
TCD.8.3_1,mixture,2,9,2.6867654115,TCD
TCD.9.1_1,mixture,2,9,2.023421898875,TCD
TCD.9.2_1,mixture,2,9,2.1492349610075,TCD
TZA.1_1,mixture_offset,1,12,0.746794293495,TZA
TZA.10_1,mixture_offset,1,12,0.77909770485,TZA
TZA.11_1,mixture_offset,1,12,0.7746275791925,TZA
TZA.12_1,mixture_offset,1,12,0.781084081735,TZA
TZA.13_1,mixture_offset,1,12,0.7317801368,TZA
TZA.14_1,mixture_offset,1,12,0.775821588915,TZA
TZA.15_1,mixture_offset,1,12,0.7945885320405,TZA
TZA.16_1,mixture_offset,1,12,0.721202387175,TZA
TZA.17_1,mixture_offset,1,12,0.74631565521025,TZA
TZA.18_1,mixture_offset,1,12,0.70493034155,TZA
TZA.19_1,mixture_offset,1,12,0.70279207778,TZA
TZA.2_1,mixture_offset,1,12,0.69773382395,TZA
TZA.20_1,mixture_offset,1,12,0.7317033703,TZA
TZA.21_1,mixture_offset,1,12,0.728221764575,TZA
TZA.22_1,mixture_offset,1,12,0.753166295825,TZA
TZA.23_1,mixture_offset,1,12,0.722406199175,TZA
TZA.24_1,mixture_offset,1,12,0.7396158441,TZA
TZA.25_1,mixture_offset,1,12,0.734791268,TZA
TZA.26_1,mixture_offset,1,12,0.733771399525,TZA
TZA.27_1,mixture_offset,1,12,0.71023533985,TZA
TZA.28_1,mixture_offset,1,12,0.690906967225,TZA
TZA.29_1,mixture_offset,1,12,0.67669587555,TZA
TZA.3_1,mixture_offset,1,12,0.749092932225,TZA
TZA.30_1,mixture_offset,1,12,0.67972774445,TZA
TZA.4_1,mixture_offset,1,12,0.72384838815,TZA
TZA.5_1,mixture_offset,1,12,0.747367985735,TZA
TZA.6_1,mixture_offset,1,12,0.71976934975,TZA
TZA.7_1,mixture_offset,1,12,0.73004976015,TZA
TZA.8_1,mixture_offset,1,12,0.719975444,TZA
TZA.9_1,mixture_offset,1,12,0.75798562039825,TZA
UGA.1_1,mixture,1,5,0.32807931169866666,UGA
UGA.10_1,mixture,1,5,0.3141242468523333,UGA
UGA.11_1,mixture,1,11,0.5818431557406667,UGA
UGA.12_1,mixture,1,11,0.6488179954895333,UGA
UGA.13_1,mixture,1,11,0.453123042269,UGA
UGA.14_1,mixture,1,5,0.298063987139,UGA
UGA.15_1,mixture,1,10,0.3300826101846333,UGA
UGA.16_1,mixture,1,12,1.2037421001333333,UGA
