variable,mean,q2.5,q25,q75,q97.5,gid,month,country,run_level,variant,identifier,time_left,time_right,median
"betas[97,6]",0.7934338023529411,0.20269990000000002,0.5939245,1.006405,1.3474504999999999,NGA.14.16_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.77327
"betas[98,6]",0.8103808255686274,0.21784475000000003,0.6541399999999999,0.9840175,1.2798475,NGA.14.17_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.818539
"betas[99,6]",0.8075810604313726,0.15121615000000002,0.6199425000000001,1.012925,1.3421185,NGA.14.2_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.80503
"betas[100,6]",0.895219134509804,0.3828209,0.7259065,1.062655,1.3798830000000004,NGA.14.3_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.901936
"betas[101,6]",0.8350307647058823,0.3440552,0.674043,1.01791,1.316762,NGA.14.4_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.821324
"betas[102,6]",0.6512908733333334,0.1290443,0.517296,0.81535,1.090781,NGA.14.5_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.661402
"betas[103,6]",0.6418535130980392,0.1801523,0.4734955,0.8051415,1.1984884999999998,NGA.14.6_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.631635
"betas[104,6]",0.6146244643137255,0.045041025000000005,0.440959,0.8027569999999999,1.1534995000000003,NGA.14.7_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.61021
"betas[105,6]",0.5985590888627451,0.013464260000000002,0.4182345,0.7720990000000001,1.1409544999999999,NGA.14.8_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.582972
"betas[106,6]",0.6678316415294118,0.076258685,0.496006,0.850465,1.2871370000000002,NGA.14.9_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.659759
"betas[107,6]",0.6661893815686275,0.13859655,0.489249,0.8319235,1.1947685,NGA.15.1_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.668499
"betas[108,6]",0.932016862745098,0.5877702,0.769155,1.06344,1.3624445,NGA.15.2_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.923083
"betas[109,6]",0.6032719069411765,0.05429072500000001,0.43699,0.7780404999999999,1.0962960000000002,NGA.15.3_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.61656
"betas[110,6]",0.328658444854902,-0.26144750000000005,0.159378,0.5247390000000001,0.8317173500000001,NGA.15.4_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.337011
"betas[111,6]",0.4021112754901961,-0.11921594999999999,0.2704985,0.5711805,0.9001862500000002,NGA.15.5_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.394707
"betas[112,6]",0.32857801819607846,-0.27903985,0.168521,0.500346,0.8576414000000001,NGA.15.6_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.358311
"betas[113,6]",0.25820272360784313,-0.27130705,0.0921358,0.4405255,0.70555465,NGA.16.1_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.282901
"betas[114,6]",0.3491589771764706,-0.16091365,0.1821485,0.5309029999999999,0.8535546500000001,NGA.16.10_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.364255
"betas[115,6]",0.24793644349019608,-0.16629639999999998,0.12181700000000001,0.3864615,0.58940105,NGA.16.11_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.246106
"betas[116,6]",0.7619199803921569,0.48630775000000004,0.6197515,0.8844145,1.108606,NGA.16.2_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.755733
"betas[117,6]",0.6737008705882352,0.17674535000000002,0.5364695,0.826799,1.0493235,NGA.16.3_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.683669
"betas[118,6]",0.3087633785490196,-0.21230405,0.1315755,0.459198,0.8106098500000001,NGA.16.4_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.331389
"betas[119,6]",0.45603990413333334,-0.08754171,0.284279,0.625895,1.000193,NGA.16.5_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.465943
"betas[120,6]",0.20604836430196077,-0.1728565,0.0619014,0.3629115,0.5455738,NGA.16.6_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.23087
"betas[121,6]",0.3991260948235294,-0.005790566499999991,0.265405,0.5201884999999999,0.8246302,NGA.16.7_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.40728
"betas[122,6]",0.4007858203215686,-0.204596,0.211808,0.5873865,1.0431210000000004,NGA.16.8_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.382058
"betas[123,6]",0.3698849765098039,-0.1778281,0.195493,0.5317095000000001,0.9817138000000001,NGA.16.9_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.371254
"betas[124,6]",0.6591802007843137,0.056064405000000025,0.487653,0.8455615000000001,1.1960885,NGA.17.1_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.676196
"betas[125,6]",0.6872595945098039,0.19952205,0.541257,0.8389035,1.1584335000000001,NGA.17.10_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.69841
"betas[126,6]",0.6544921839215686,0.02791433000000001,0.4838745,0.8343445,1.2350110000000003,NGA.17.11_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.655479
"betas[127,6]",0.6232726927058824,-0.052385079999999994,0.41910749999999997,0.8594094999999999,1.3403505000000002,NGA.17.12_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.618278
"betas[128,6]",0.6293868140392157,7.798470000000167e-4,0.4250455,0.8316600000000001,1.209314,NGA.17.13_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.629372
"betas[129,6]",0.7001315392156863,0.09444177000000001,0.53573,0.8916995,1.2456675000000001,NGA.17.14_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.683511
"betas[130,6]",0.7547644239215686,0.21902710000000003,0.5761544999999999,0.9381505,1.2812055,NGA.17.15_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.767214
"betas[131,6]",0.7860460716862745,0.31951430000000003,0.6249819999999999,0.9399500000000001,1.2797310000000002,NGA.17.16_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.778827
"betas[132,6]",0.7135400317647059,0.19167725000000002,0.563729,0.8922765,1.2412515000000002,NGA.17.17_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.69131
"betas[133,6]",0.6946709933333334,0.024162035000000012,0.5142435000000001,0.9044775,1.270937,NGA.17.18_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.693
"betas[134,6]",0.6536709282352942,0.09350815500000001,0.470251,0.8528,1.20871,NGA.17.19_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.654964
"betas[135,6]",0.7575415337254902,0.22659964999999999,0.5745469999999999,0.9558584999999999,1.2627970000000002,NGA.17.2_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.747035
"betas[136,6]",0.7203251900784313,0.16984120000000003,0.564291,0.8810134999999999,1.2307315000000003,NGA.17.20_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.726497
"betas[137,6]",0.7453857980392157,0.12930125,0.549175,0.9489810000000001,1.242817,NGA.17.21_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.751981
"betas[138,6]",0.6570657697254902,-0.11835979999999999,0.420474,0.8990695,1.211262,NGA.17.22_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.653261
"betas[139,6]",0.6464852818039216,0.02063177500000002,0.44708749999999997,0.8433390000000001,1.246436,NGA.17.23_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.657156
"betas[140,6]",0.6875038709803921,0.052572325,0.5206815,0.8877984999999999,1.1760955,NGA.17.24_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.675553
"betas[141,6]",0.670126797254902,-0.042706079999999945,0.455862,0.8698885,1.2695755000000002,NGA.17.25_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.668951
"betas[142,6]",0.6976395949019608,0.17388255,0.5365825,0.864718,1.185093,NGA.17.26_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.709226
"betas[143,6]",0.650005755882353,0.018826222500000038,0.488506,0.8544715,1.143205,NGA.17.27_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.66514
"betas[144,6]",0.6840668733333334,0.011004020000000059,0.48301499999999997,0.8673295,1.3221515000000001,NGA.17.3_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.705102
"betas[145,6]",0.7465195803921568,0.18028615,0.5658665,0.9434145,1.3059560000000001,NGA.17.4_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.721478
"betas[146,6]",0.7069248909803921,0.14452795000000002,0.5361055,0.8965345,1.22945,NGA.17.5_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.697392
"betas[147,6]",0.6444255058823529,0.12927385,0.472744,0.8107345,1.2058375000000001,NGA.17.6_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.629192
"betas[148,6]",0.6191314336078432,0.04902651500000001,0.423204,0.8358194999999999,1.192514,NGA.17.7_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.615354
"betas[149,6]",0.7397019717647059,0.1106777,0.576271,0.9258785,1.269875,NGA.17.8_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.747722
"betas[150,6]",0.5541302223529412,0.06543352000000001,0.379922,0.7361875,1.094586,NGA.17.9_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.533485
"betas[151,6]",0.3492460213333333,-0.13599675,0.2096575,0.517874,0.81794295,NGA.18.1_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.366258
"betas[152,6]",0.3022509569019608,-0.2531023,0.158242,0.448669,0.7489362000000002,NGA.18.10_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.348969
"betas[153,6]",0.33785008925882354,-0.126944,0.21304050000000002,0.49287499999999995,0.7657027500000002,NGA.18.11_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.340786
"betas[154,6]",0.4581412428627451,-0.11938090499999998,0.2935545,0.657587,0.9074710000000001,NGA.18.12_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.483754
"betas[155,6]",0.6852796105882353,0.17503460000000004,0.5498585,0.82087,1.0965225,NGA.18.13_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.695636
"betas[156,6]",0.5031957709803921,-0.09069943,0.342711,0.6694125,1.024565,NGA.18.14_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.52965
"betas[157,6]",0.4743548529019608,-0.04766949999999999,0.302516,0.6399905,0.9971291000000003,NGA.18.15_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.493968
"betas[158,6]",0.4231104723137255,-0.04645995,0.269076,0.595566,0.8407811000000001,NGA.18.16_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.420237
"betas[159,6]",0.46341772811764703,-0.086499145,0.28347100000000003,0.6202735,1.146692,NGA.18.17_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.461637
"betas[160,6]",0.49218575890196076,-0.06256435999999997,0.29481749999999995,0.6945600000000001,1.0653345000000003,NGA.18.18_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.481533
"betas[161,6]",0.4457122482745098,-0.1668773,0.283791,0.650533,1.006657,NGA.18.19_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.453698
"betas[162,6]",0.3621937858627451,-0.12969234999999998,0.1709025,0.525197,0.8589294500000001,NGA.18.2_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.381139
"betas[163,6]",0.34075267207843135,-0.1779975,0.1883505,0.508205,0.8563735000000001,NGA.18.20_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.345194
"betas[164,6]",0.5233089922745098,-0.010575589499999998,0.3640215,0.677378,1.0497275000000001,NGA.18.21_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.542472
"betas[165,6]",0.35044568380392155,-0.13035389999999997,0.201264,0.51234,0.7965465500000003,NGA.18.22_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.363748
"betas[166,6]",0.5363315421568627,0.01952466850000002,0.37730949999999996,0.687759,0.9978882,NGA.18.23_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.555162
"betas[167,6]",0.4021659542745098,-0.19076555,0.2000615,0.5796195,0.9606279000000001,NGA.18.24_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.396132
"betas[168,6]",0.595482888117647,0.13636520000000002,0.447815,0.7553924999999999,1.0537625,NGA.18.25_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.587977
"betas[169,6]",0.22644176784313724,-0.24716335,0.0604598,0.390739,0.6306039999999999,NGA.18.26_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.247611
"betas[170,6]",0.5234762019607843,0.021576025,0.344824,0.7051244999999999,1.0309135000000003,NGA.18.27_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.527373
"betas[171,6]",0.46747502333333335,-0.09192650499999999,0.3204315,0.6339785,0.8981682,NGA.18.3_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.488618
"betas[172,6]",0.3943403876470588,-0.18207564999999998,0.19049899999999997,0.5964455,0.9890984500000002,NGA.18.4_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.411024
"betas[173,6]",0.45352886945882354,-0.02779640079999998,0.2975555,0.6306785,0.8842289999999999,NGA.18.5_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.443305
"betas[174,6]",0.3422041200078431,-0.07282166999999999,0.22937449999999998,0.4670615,0.7240564500000002,NGA.18.6_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.353619
"betas[175,6]",0.4695910676470588,-0.05102334499999997,0.318018,0.6201110000000001,1.059911,NGA.18.7_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.482038
"betas[176,6]",0.3476459462745098,-0.1838383,0.140179,0.5562825,0.8810125,NGA.18.8_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.372793
"betas[177,6]",0.5878405384313725,0.08112062500000002,0.43920800000000004,0.7483115,1.0888595,NGA.18.9_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.585492
"betas[178,6]",0.39812829435294117,-0.05703680999999999,0.258235,0.5329825,0.7976452,NGA.19.1_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.418377
"betas[179,6]",0.46963357843137254,0.1599125,0.378534,0.5696435,0.7561875,NGA.19.10_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.479953
"betas[180,6]",0.636514663372549,0.2008857,0.484074,0.792408,1.0793385,NGA.19.11_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.631496
"betas[181,6]",0.5741128369019608,0.071958145,0.40929099999999996,0.7349545,1.1123515000000004,NGA.19.12_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.575441
"betas[182,6]",0.6457098218431373,0.1359181,0.497062,0.8162229999999999,1.092991,NGA.19.13_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.637439
"betas[183,6]",0.5400761436078432,-0.04902949999999997,0.40921399999999997,0.712572,0.9956408999999999,NGA.19.14_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.56077
"betas[184,6]",0.4810527468235294,0.1080734,0.391546,0.5828925,0.78512505,NGA.19.15_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.49213
"betas[185,6]",0.4987337011764706,0.1721877,0.406042,0.5968,0.8132658500000003,NGA.19.16_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.507209
"betas[186,6]",0.4373397985882353,0.05267143000000001,0.3339175,0.5453645,0.7658137,NGA.19.17_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.451385
"betas[187,6]",0.5176331843137255,0.2456641,0.428855,0.5965335,0.8265191000000001,NGA.19.18_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.513753
"betas[188,6]",0.6687245803921569,0.36153305,0.5586465,0.764218,1.0108519999999999,NGA.19.19_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.657427
"betas[189,6]",0.6279193803921569,0.27220145000000007,0.524672,0.7373695,0.97588955,NGA.19.2_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.612931
"betas[190,6]",0.7712324235294118,0.46630130000000003,0.6286535,0.887052,1.172927,NGA.19.20_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.748794
"betas[191,6]",0.7135200509803922,0.40374714999999994,0.60135,0.819834,1.095443,NGA.19.21_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.706373
"betas[192,6]",0.5966667568627451,0.26816435,0.494449,0.6975755,0.9112415,NGA.19.22_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.594954
"betas[193,6]",0.5275000901960785,0.2095778,0.454089,0.6145095,0.7982904,NGA.19.23_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.527306
"betas[194,6]",0.3986394447066667,0.062065770000000006,0.3085065,0.5081185,0.6947857500000001,NGA.19.3_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.414438
"betas[195,6]",0.6200092156862745,0.3038934,0.5267875,0.7129095000000001,0.9639411,NGA.19.4_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.602004
"betas[196,6]",0.6162787176470589,0.32953129999999997,0.5164960000000001,0.6982405,0.9683133,NGA.19.5_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.601931
"betas[197,6]",0.5938555299803921,-0.030023755249999975,0.4191695,0.7831535000000001,1.0951055,NGA.19.6_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.590482
"betas[198,6]",0.5260433500392157,-0.11131572999999997,0.371105,0.7039545,1.0618615,NGA.19.7_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.5487
"betas[199,6]",0.6844736298039216,0.24607564999999998,0.546443,0.8465325,1.1304580000000002,NGA.19.8_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.679121
"betas[200,6]",0.7797668941176471,0.4618105,0.6655655,0.888107,1.1805965,NGA.19.9_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.761355
"betas[201,6]",0.5529768482352941,0.046448920000000005,0.3798275,0.7245360000000001,0.99703005,NGA.2.1_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.559089
"betas[202,6]",0.2994126645882353,-0.20534975,0.188859,0.461849,0.65102115,NGA.2.10_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.317245
"betas[203,6]",0.8627178509803921,0.5452461,0.7209745,0.993179,1.2501985,NGA.2.11_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.839476
"betas[204,6]",0.6686548309803921,0.097374085,0.529579,0.83475,1.1378565,NGA.2.12_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.665633
"betas[205,6]",0.5510933333333333,0.07152358000000002,0.418494,0.713984,0.9567303999999999,NGA.2.13_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.553906
"betas[206,6]",0.7030895450980392,0.4587223,0.5977844999999999,0.809687,1.0178160000000003,NGA.2.14_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.683224
"betas[207,6]",0.8740364352941177,0.5484117500000001,0.722369,1.01461,1.271584,NGA.2.15_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.857578
"betas[208,6]",0.6325302857254902,0.20561115000000002,0.5173685,0.7366125,1.0620265000000002,NGA.2.16_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.625347
"betas[209,6]",0.5010262450980392,-0.04820408999999999,0.34142649999999997,0.6671695,1.041117,NGA.2.17_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.495321
"betas[210,6]",0.5985476421960785,0.10253346500000002,0.4338195,0.7426090000000001,1.106258,NGA.2.18_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.596119
"betas[211,6]",0.510498784117647,-0.002523543499999997,0.35206649999999995,0.669432,0.9965526500000002,NGA.2.19_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.508962
"betas[212,6]",0.6275424137254902,0.14255435000000005,0.48716550000000003,0.779327,1.0593345000000003,NGA.2.2_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.625979
"betas[213,6]",0.557731027372549,-0.011506846999999997,0.410515,0.697001,1.0939150000000002,NGA.2.20_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.566335
"betas[214,6]",0.570017993372549,-0.04279512999999999,0.376461,0.7994055,1.189505,NGA.2.21_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.581359
"betas[215,6]",0.3461074914901961,-0.13044435,0.21874349999999998,0.490991,0.78795145,NGA.2.3_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.367503
"betas[216,6]",0.5839399254901961,0.34580995,0.4894945,0.6725225,0.86796195,NGA.2.4_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.566409
"betas[217,6]",0.5833719094117648,0.1044356,0.415844,0.7262299999999999,1.14881,NGA.2.5_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.577821
"betas[218,6]",0.4829890793254902,0.004458587000000001,0.3620725,0.6079205,0.9332376500000001,NGA.2.6_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.484301
"betas[219,6]",0.7896591137254902,0.40889159999999997,0.64168,0.9308430000000001,1.2154835,NGA.2.7_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.777464
"betas[220,6]",0.7184868101960784,0.22323505,0.555868,0.8784415,1.246245,NGA.2.8_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.698113
"betas[221,6]",0.5878126353333334,0.07474329500000002,0.4269495,0.7385575,1.0572800000000002,NGA.2.9_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.594706
"betas[222,6]",0.4815850305882353,-0.039353425,0.34024699999999997,0.6289,0.8969425000000002,NGA.20.1_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.484571
"betas[223,6]",0.7712408470588236,0.50067905,0.6503335,0.8729739999999999,1.09965,NGA.20.10_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.762382
"betas[224,6]",0.5077588453333334,0.19699690000000003,0.40235750000000003,0.597684,0.8515697499999999,NGA.20.11_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.50787
"betas[225,6]",0.5802695968627452,0.20566315000000002,0.4783255,0.702769,0.8823164000000001,NGA.20.12_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.582153
"betas[226,6]",0.5495920400784313,0.07551734000000002,0.41306699999999996,0.698017,1.0543960000000001,NGA.20.13_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.543861
"betas[227,6]",0.6725491803921568,0.28648485,0.5589665,0.793722,1.0887455,NGA.20.14_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.667114
"betas[228,6]",0.6203240545098039,0.21049575000000004,0.4909885,0.7498425,1.0487035,NGA.20.15_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.630579
"betas[229,6]",0.6723252509803922,0.38501860000000004,0.5786125,0.759484,1.0139,NGA.20.16_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.669304
"betas[230,6]",0.7565270901960784,0.39404895,0.639865,0.8822385,1.1427335,NGA.20.17_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.747359
"betas[231,6]",0.5850130316078431,-0.06914981499999999,0.38894,0.784141,1.0726565,NGA.20.18_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.614978
"betas[232,6]",0.5125429968627451,0.09762970000000001,0.4105375,0.6330215,0.8484463,NGA.20.19_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.516964
"betas[233,6]",0.5416110761960784,0.0879219,0.437145,0.6738305,0.9192410000000002,NGA.20.2_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.556949
"betas[234,6]",0.6142959876862745,0.28019900000000003,0.5088405,0.718884,1.0040519000000003,NGA.20.20_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.615709
"betas[235,6]",0.599616487372549,0.038315970000000005,0.43677750000000004,0.77243,1.1615595,NGA.20.21_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.591986
"betas[236,6]",0.4838942662745098,0.16631505000000002,0.3801185,0.589134,0.7598981,NGA.20.22_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.512362
"betas[237,6]",0.520214636862745,0.06425825500000001,0.3768145,0.6634089999999999,0.95188855000000006,NGA.20.23_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.515396
"betas[238,6]",0.7266728196078431,0.4139835,0.594935,0.8570445,1.085916,NGA.20.24_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.712311
"betas[239,6]",0.5702114419607843,0.1079091,0.390666,0.7160059999999999,1.093829,NGA.20.25_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.573774
"betas[240,6]",0.4651079316470588,-0.004569655499999991,0.35479499999999997,0.598328,0.8185125,NGA.20.26_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.48179
"betas[241,6]",0.6836033129803921,0.2470559,0.535954,0.841117,1.0622225,NGA.20.27_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.687021
"betas[242,6]",0.6973851215686274,0.36836965,0.5839115,0.8081935,1.057012,NGA.20.28_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.68567
"betas[243,6]",0.5456863631372549,0.08732218500000001,0.3989045,0.6811005,1.031857,NGA.20.29_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.520776
"betas[244,6]",0.45037742509803924,0.014264650000000004,0.35781,0.5652455000000001,0.7854922500000001,NGA.20.3_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.473259
"betas[245,6]",0.52497708,0.08079115,0.3952605,0.6488375,0.9919068500000001,NGA.20.30_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.527793
"betas[246,6]",0.4274476536862745,-0.050361460000000004,0.314933,0.5592205,0.7928072500000001,NGA.20.31_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.457991
"betas[247,6]",0.41827340498039217,-0.013172854999999997,0.2885145,0.553213,0.8039497499999999,NGA.20.32_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.427
"betas[248,6]",0.13363898039215685,-0.45457995000000007,-0.020574349999999998,0.324489,0.6403107,NGA.20.33_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.142778
"betas[249,6]",0.4756064964705882,0.1425751,0.3677995,0.5785914999999999,0.7910392499999999,NGA.20.34_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.477243
"betas[250,6]",0.5836911716862745,0.09044787000000001,0.466648,0.717802,0.9948887,NGA.20.35_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.596947
"betas[251,6]",0.4371058511372549,0.016406301000000012,0.3149145,0.576782,0.8018639000000001,NGA.20.36_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.443526
"betas[252,6]",0.7275692980392157,0.39031140000000003,0.6218045,0.836881,1.0702025,NGA.20.37_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.714494
"betas[253,6]",0.6419007725490196,0.30477014999999996,0.5308135,0.744187,0.9537828000000002,NGA.20.38_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.629804
"betas[254,6]",0.7225844274509804,0.48249465,0.613978,0.819921,1.013263,NGA.20.39_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.711838
"betas[255,6]",0.31170065905882355,-0.26784169999999996,0.18247950000000002,0.4698055,0.72207065,NGA.20.4_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.33318
"betas[256,6]",0.48000523135686274,-0.08062509999999998,0.3215425,0.6704005,0.9734897,NGA.20.40_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.483559
"betas[257,6]",0.4197207951760784,-0.18051175,0.245301,0.6243879999999999,0.9515532,NGA.20.41_1,6,NGA,2,mixture,mean_annual_incidence,all,all,0.439476
