country,variable,mean,median,q2.5,q25,q75,q97.5,gid,month,run_level,variant,identifier,time_left,time_right
COD,"betas[62,1]",0.16186865639175257,0.1594755,-0.003338325249999998,0.11135924999999999,0.214169,0.31557625,COD.15.2_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[63,1]",0.20753324646907217,0.20271050000000002,0.016970195,0.14323600000000003,0.2711225,0.44175079999999994,COD.15.3_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[64,1]",0.2146121203943299,0.2091225,0.0027534944750000037,0.1483305,0.28268825,0.4750890749999999,COD.15.4_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[65,1]",0.17513516744072166,0.174332,-0.007064777999999992,0.11988975,0.23408924999999997,0.35822544999999995,COD.15.5_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[66,1]",0.24289717136597938,0.245429,-0.018922752499999997,0.155806,0.32711975,0.5263783,COD.15.6_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[67,1]",0.18894395930412372,0.19144299999999997,0.00337357225,0.13580975,0.2423645,0.3724225749999999,COD.15.7_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[68,1]",0.2276254349742268,0.2220715,0.004313248250000008,0.16003375,0.29500725,0.49066432499999957,COD.16.1_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[69,1]",0.15315943408118557,0.1688245,-0.053975552499999996,0.09839595000000001,0.2192325,0.31405134999999995,COD.16.10_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[70,1]",0.17245641331185568,0.1759685,-0.08679201749999998,0.1215225,0.242434,0.37291752499999997,COD.16.11_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[71,1]",0.1714310043556701,0.17387049999999998,-0.04776808,0.109435,0.23374499999999998,0.386724325,COD.16.2_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[72,1]",0.14339243404639176,0.1563165,-0.07326168749999999,0.08500862499999999,0.20451324999999998,0.3114610749999999,COD.16.3_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[73,1]",0.18382450661340205,0.185185,-0.0021966572499999993,0.12730824999999998,0.235432,0.372045625,COD.16.4_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[74,1]",0.16522950277319587,0.173051,-0.083140539999999985,0.11136599999999999,0.22801300000000002,0.36415327499999994,COD.16.5_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[75,1]",0.13891633231185566,0.1563475,-0.12285412500000001,0.07450419999999999,0.21144249999999998,0.3258091749999998,COD.16.6_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[76,1]",0.21555182336340206,0.214318,0.015296932500000004,0.14883,0.27850625,0.4272726499999999,COD.16.7_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[77,1]",0.18521701175257732,0.18503999999999998,-1.1359399999999161e-4,0.128774,0.24310125000000002,0.36978015,COD.16.8_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[78,1]",0.17597565775773197,0.1761255,-0.052622542499999994,0.1233505,0.23006900000000002,0.36347919999999995,COD.16.9_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[79,1]",0.12904829529974227,0.13708700000000001,-0.08816231749999999,0.0438884,0.2076465,0.3759215249999999,COD.17.1_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[80,1]",0.17054140541237114,0.173599,-0.056192622500000004,0.11933750000000001,0.22910125000000003,0.327974,COD.17.10_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[81,1]",0.12607876605412371,0.138287,-0.1671501,0.044803024999999996,0.2070045,0.367201125,COD.17.11_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[82,1]",0.1213153784226804,0.129491,-0.13166494999999998,0.036726375,0.20952125000000002,0.376871425,COD.17.12_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[83,1]",0.16195763899484536,0.16866199999999998,-0.0721153,0.10135475,0.22776125000000003,0.34553999999999974,COD.17.13_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[84,1]",0.13252065909793814,0.135799,-0.10592257499999999,0.056319125,0.205747,0.35483612499999995,COD.17.2_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[85,1]",0.1672552189613402,0.1740325,-0.09069158,0.11156,0.23259424999999997,0.3705048749999999,COD.17.3_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[86,1]",0.1191764845773196,0.1248745,-0.16112587499999997,0.028055775,0.21362399999999998,0.3700415999999999,COD.17.4_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[87,1]",0.16599252287371133,0.167503,-0.0738532425,0.10649249999999999,0.2319975,0.3569532249999999,COD.17.5_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[88,1]",0.16274369735051547,0.1738315,-0.040103522499999995,0.10809525,0.22667025,0.3195189749999999,COD.17.6_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[89,1]",0.1440650318556701,0.149244,-0.08460495999999999,0.071646425,0.216839,0.3538684999999997,COD.17.7_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[90,1]",0.14885048949484536,0.156469,-0.0532384825,0.09580152500000001,0.20866450000000003,0.30645522499999994,COD.17.8_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[91,1]",0.16835397474226804,0.1697195,-0.025130404999999995,0.11573349999999999,0.22543924999999998,0.36308259999999953,COD.17.9_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[92,1]",0.19201995048453607,0.1936635,0.04850802250000001,0.14481725,0.24218274999999997,0.34153037499999994,COD.18.1_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[93,1]",0.1907445549742268,0.1861605,0.044345345,0.14456724999999998,0.24410525,0.3435767499999999,COD.18.2_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[94,1]",0.17590589208247423,0.184063,-0.022017009999999997,0.1229335,0.2287785,0.33469589999999994,COD.18.3_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[95,1]",0.184282828814433,0.184185,0.023852717500000002,0.13420325,0.24003999999999998,0.3215612,COD.18.4_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[96,1]",0.18552873657216495,0.1911725,-0.040121834999999995,0.13143025,0.25190475,0.3856711749999999,COD.18.5_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[97,1]",0.181896356314433,0.17754799999999998,-0.0653909325,0.122782,0.24714125,0.4352518249999999,COD.19.1_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[98,1]",0.1888200661340206,0.1879675,-0.025687144999999998,0.11783674999999999,0.2567305,0.4075264249999998,COD.19.10_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[99,1]",0.17240044896907217,0.17641099999999998,0.057241150000000005,0.12857274999999999,0.21347975,0.289071025,COD.19.11_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[100,1]",0.17106028219329897,0.176138,0.005886791075000007,0.12535000000000002,0.22069299999999997,0.31911144999999996,COD.19.2_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[101,1]",0.16428236608247423,0.165073,0.034600095,0.11991099999999999,0.20704475,0.29427564999999994,COD.19.3_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[102,1]",0.23388127041237114,0.23610199999999998,-0.0029942432499999953,0.1522295,0.31294500000000003,0.49728222499999997,COD.19.4_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[103,1]",0.16433082474226804,0.1643265,0.021884075000000003,0.11540625,0.21058925,0.3023103,COD.19.5_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[104,1]",0.1413407970283505,0.1539375,-0.0953174225,0.070647175,0.217378,0.32077337499999997,COD.19.6_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[105,1]",0.1966258193298969,0.1915645,0.0747269975,0.15435949999999998,0.241988,0.340663075,COD.19.7_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[106,1]",0.18708755525773196,0.18444100000000002,-0.022504264999999996,0.12702275000000002,0.25229850000000004,0.40926304999999996,COD.19.8_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[107,1]",0.1801750930412371,0.17727749999999998,0.06613236,0.13917174999999998,0.22106825,0.29266479999999995,COD.19.9_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[108,1]",0.1672761513917526,0.1746325,-0.036610729999999994,0.10982924999999999,0.231716,0.3318745249999999,COD.2.1_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[109,1]",0.18478367724226805,0.1835705,-0.0025799549999999966,0.12983375000000003,0.24468125000000002,0.3750605749999998,COD.2.2_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[110,1]",0.199286513814433,0.193718,0.016457990000000002,0.1403825,0.25784025,0.42295247499999994,COD.2.3_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[111,1]",0.18274669798195875,0.186249,-0.018866257499999994,0.13715925,0.23571950000000003,0.36103545,COD.2.4_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[112,1]",0.18850744278350515,0.19175,0.037780955000000005,0.14239349999999998,0.23671949999999997,0.32461159999999994,COD.2.5_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[113,1]",0.15217167523195876,0.1583445,-0.0367107975,0.09761637499999999,0.21308575,0.31992944999999995,COD.2.6_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[114,1]",0.16678656768041236,0.17181449999999998,0.0058104315,0.12105149999999999,0.216227,0.2912996,COD.2.7_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[115,1]",0.19920624721907215,0.199259,0.028170350000000007,0.15102325,0.251618,0.36632887499999983,COD.2.8_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[116,1]",0.18530360335051546,0.18449749999999998,-0.0530806675,0.12363225,0.24763325,0.3860764,COD.2.9_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[117,1]",0.157741000314433,0.16205199999999997,-0.0396561275,0.10606125,0.2190825,0.31277089999999996,COD.20.1_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[118,1]",0.16607957255670103,0.171896,-0.028220174999999997,0.1190705,0.22044049999999998,0.3236485499999999,COD.20.2_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[119,1]",0.1695225970257732,0.1718,-0.002343791949999996,0.115371,0.22631925,0.32769295,COD.20.3_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[120,1]",0.1592814731443299,0.165472,-0.08192816,0.10939349999999999,0.22439774999999998,0.3468641999999999,COD.20.4_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[121,1]",0.16755091453608248,0.1734185,-0.01835666999999999,0.114669,0.22513524999999998,0.3204493749999999,COD.20.5_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[122,1]",0.16180671469072164,0.1673845,-0.0442458625,0.10984075,0.2246035,0.329018625,COD.20.6_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[123,1]",0.16405065721391754,0.1672365,-0.02260621999999999,0.109681,0.22641825,0.3507827249999999,COD.21.1_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[124,1]",0.17534234540979382,0.1774695,-0.057666845,0.1198675,0.24251375,0.38012919999999983,COD.21.10_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[125,1]",0.1490460260128866,0.156596,-0.10711747499999999,0.0864343,0.2224225,0.35007097499999995,COD.21.2_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[126,1]",0.15760477127061856,0.16506549999999998,-0.022743259999999994,0.111479,0.21383825,0.29690237499999994,COD.21.3_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[127,1]",0.21193579347938143,0.2076055,0.016958952500000003,0.15034325,0.27511474999999996,0.42587079999999966,COD.21.4_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[128,1]",0.18979066778350515,0.185392,0.019090475000000003,0.13769199999999998,0.240137,0.3552069,COD.21.5_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[129,1]",0.23177096162628866,0.2309445,-0.003249589749999996,0.15707,0.3025685,0.4651536249999999,COD.21.6_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[130,1]",0.18188523788659794,0.18280849999999998,-0.012660247499999996,0.13072024999999998,0.23363475,0.352717175,COD.21.7_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[131,1]",0.12337957535567011,0.13536900000000002,-0.157667925,0.044994425,0.20703449999999998,0.36097384999999993,COD.21.8_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[132,1]",0.1762233698969072,0.17623100000000003,-0.029129167499999994,0.1244705,0.2342325,0.3406449,COD.21.9_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[133,1]",0.16666315296391754,0.17206749999999998,-0.044860834999999995,0.11156425,0.22542275,0.36927722499999993,COD.22.1_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[134,1]",0.15876156932216495,0.1686125,-0.07484131249999998,0.11193399999999999,0.22130075000000002,0.31747525,COD.22.10_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[135,1]",0.18621514458762886,0.18423299999999998,0.0822265675,0.14368975,0.22658225,0.311211225,COD.22.11_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[136,1]",0.12617530316237113,0.135189,-0.15274307499999998,0.048691725,0.20495324999999998,0.375777625,COD.22.12_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[137,1]",0.20332673788659794,0.19989200000000001,0.0608569725,0.1563565,0.25279124999999997,0.345355775,COD.22.13_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[138,1]",0.1982247806701031,0.1942605,0.07004848250000001,0.15198875,0.239814,0.3382721249999999,COD.22.2_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[139,1]",0.1490788268041237,0.15265,-0.016841144999999988,0.08525777500000001,0.20772199999999996,0.32684165,COD.22.3_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[140,1]",0.1650396043273196,0.172014,-0.05344093499999999,0.11370675,0.23273425,0.34566797499999996,COD.22.4_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[141,1]",0.16155135773195875,0.1672905,0.012425145000000002,0.11376025000000001,0.21477025,0.2939216,COD.22.5_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[142,1]",0.13721880670103093,0.143008,-0.0859913575,0.06872677499999999,0.20352650000000003,0.3259813,COD.22.6_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[143,1]",0.15972106813917525,0.1706725,-0.0675192225,0.0957637,0.22444124999999998,0.3379025499999999,COD.22.7_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[144,1]",0.14381178855670104,0.15250550000000002,-0.0810637025,0.086827975,0.2083685,0.3182926499999999,COD.22.8_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[145,1]",0.1332880262628866,0.1439065,-0.121123075,0.075299325,0.2043125,0.33193265,COD.22.9_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[146,1]",0.16000322345360823,0.1647305,-0.0035183627499999954,0.11830625,0.21039049999999998,0.29444185,COD.23.1_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[147,1]",0.16571422724226803,0.175093,-0.0281415,0.10928475000000001,0.22076775,0.32242145,COD.23.2_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[148,1]",0.16389617419845362,0.1681555,-0.0462066,0.105675,0.22728575,0.3335347249999999,COD.23.3_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[149,1]",0.17273030484536084,0.17347800000000002,-0.015924007499999993,0.12318425000000001,0.22591875,0.3409581999999998,COD.23.4_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[150,1]",0.16014457422680412,0.16652450000000002,-0.03485314,0.11698025,0.21632175,0.308261425,COD.23.5_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[151,1]",0.19960648917525772,0.1974435,0.05269088000000001,0.15490974999999998,0.25017775,0.352340925,COD.23.6_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[152,1]",0.15359782842783506,0.16006199999999998,-0.05577814999999999,0.0968227,0.208394,0.345592875,COD.24.1_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[153,1]",0.13473131270618557,0.14098349999999998,-0.08498216249999999,0.06764505000000001,0.20663925000000002,0.332484575,COD.24.10_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[154,1]",0.14067506288659795,0.1466555,-0.0680345725,0.07067595,0.20798699999999998,0.3454815,COD.24.2_1,1,2,mixture,mean_annual_incidence,all,all
COD,"betas[155,1]",0.13107512152835052,0.1419935,-0.1477971,0.046951299999999994,0.21442325,0.40728617499999986,COD.24.3_1,1,2,mixture,mean_annual_incidence,all,all
