country,run_level,variant,identifier,time_left,time_right,variable,mean,q2.5,q25,q75,q97.5,unit,month
GNB,1,mixture,mean_annual_incidence,all,all,"betas[7,10]",-0.86104104565975,-2.13717575,-1.3139725,-0.47959325,0.7637648000000011,GNB.7_1,10
GNB,1,mixture,mean_annual_incidence,all,all,"betas[8,10]",-0.487145343304,-1.726018,-0.9115865000000001,-0.08400485,0.8315383250000001,GNB.8_1,10
GNB,1,mixture,mean_annual_incidence,all,all,"betas[9,10]",-0.9627330047475,-2.2840385,-1.39927,-0.55533225,0.46685017500000014,GNB.9_1,10
GNB,1,mixture,mean_annual_incidence,all,all,"betas[1,11]",-0.32322917857375,-1.52650425,-0.7596925,0.10127125000000001,0.962811175,GNB.1_1,11
GNB,1,mixture,mean_annual_incidence,all,all,"betas[2,11]",-0.164475074265425,-1.48077725,-0.6850430000000001,0.29837325,1.3670837500000002,GNB.2_1,11
GNB,1,mixture,mean_annual_incidence,all,all,"betas[3,11]",0.30084175772375,-1.03504675,-0.16141525,0.77586825,1.54253125,GNB.3_1,11
GNB,1,mixture,mean_annual_incidence,all,all,"betas[4,11]",-0.61338091033875,-1.88645925,-1.1112925,-0.2228365,1.22059475,GNB.4_1,11
GNB,1,mixture,mean_annual_incidence,all,all,"betas[5,11]",-0.87517561903425,-2.31941375,-1.39722,-0.431256,0.989370825000001,GNB.5_1,11
GNB,1,mixture,mean_annual_incidence,all,all,"betas[6,11]",-0.7003394943795,-2.062686,-1.1381725,-0.2692055,0.7353612750000001,GNB.6_1,11
GNB,1,mixture,mean_annual_incidence,all,all,"betas[7,11]",-0.695778780543375,-2.02896675,-1.1784949999999998,-0.269528,0.8646263000000005,GNB.7_1,11
GNB,1,mixture,mean_annual_incidence,all,all,"betas[8,11]",-0.2311929719938725,-1.565705,-0.69850025,0.21910949999999998,1.1630445000000003,GNB.8_1,11
GNB,1,mixture,mean_annual_incidence,all,all,"betas[9,11]",-0.811474178374875,-2.1948357499999998,-1.2536125,-0.39515575000000003,0.6281254500000001,GNB.9_1,11
GNB,1,mixture,mean_annual_incidence,all,all,"betas[1,12]",-0.067260713981125,-1.3312802499999998,-0.50376075,0.36009725000000004,1.17343375,GNB.1_1,12
GNB,1,mixture,mean_annual_incidence,all,all,"betas[2,12]",0.105720000926,-1.24915475,-0.38952875,0.601386,1.59170625,GNB.2_1,12
GNB,1,mixture,mean_annual_incidence,all,all,"betas[3,12]",0.6562140835225,-0.70963965,0.186048,1.1306925,1.9824790000000003,GNB.3_1,12
GNB,1,mixture,mean_annual_incidence,all,all,"betas[4,12]",-0.43480530607775,-1.7016365,-0.8981250000000001,-8.803254999999999e-4,1.1201505,GNB.4_1,12
GNB,1,mixture,mean_annual_incidence,all,all,"betas[5,12]",-0.7533086548085,-2.1706377499999996,-1.2388875000000001,-0.30422725,0.8899448500000003,GNB.5_1,12
GNB,1,mixture,mean_annual_incidence,all,all,"betas[6,12]",-0.5205995781575,-1.88526475,-0.9395205,-0.089645925,0.7971820000000008,GNB.6_1,12
GNB,1,mixture,mean_annual_incidence,all,all,"betas[7,12]",-0.52549182403425,-1.8180172499999998,-0.9809005,-0.07854124999999999,0.8397088,GNB.7_1,12
GNB,1,mixture,mean_annual_incidence,all,all,"betas[8,12]",0.039861749798,-1.3255474999999999,-0.44845324999999997,0.5204485000000001,1.471566500000001,GNB.8_1,12
GNB,1,mixture,mean_annual_incidence,all,all,"betas[9,12]",-0.63432133617175,-2.0499755,-1.0985125,-0.16830275,0.7905374000000008,GNB.9_1,12
KEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG,1,mixture,mean_annual_incidence,all,all,"betas[1,1]",-0.02153003619625,-2.8954935,-0.8694824999999999,0.8321945000000001,2.791363750000001,MDG.1_1,1
MDG,1,mixture,mean_annual_incidence,all,all,"betas[2,1]",-0.04483520688225,-2.862781,-0.88464125,0.7947660000000001,2.750213,MDG.2_1,1
MDG,1,mixture,mean_annual_incidence,all,all,"betas[3,1]",-0.039720828695075004,-2.869049,-0.89032025,0.7960975,2.7943090000000015,MDG.3_1,1
MDG,1,mixture,mean_annual_incidence,all,all,"betas[4,1]",-0.0253999015825,-2.832249,-0.8516375,0.7810032499999999,2.7560022500000003,MDG.4_1,1
MDG,1,mixture,mean_annual_incidence,all,all,"betas[5,1]",-0.031579845057,-2.86705875,-0.87251475,0.804503,2.7863092500000004,MDG.5_1,1
MDG,1,mixture,mean_annual_incidence,all,all,"betas[6,1]",-0.03230267915475,-2.92634525,-0.8852684999999999,0.8223367500000001,2.7956900000000005,MDG.6_1,1
MDG,1,mixture,mean_annual_incidence,all,all,"betas[1,2]",-0.14154631556225,-2.9194834999999997,-0.9760367499999999,0.6507225,2.688819250000001,MDG.1_1,2
MDG,1,mixture,mean_annual_incidence,all,all,"betas[2,2]",-0.142110030393,-3.00239175,-0.953416,0.65248475,2.7723067500000016,MDG.2_1,2
MDG,1,mixture,mean_annual_incidence,all,all,"betas[3,2]",-0.15586857236325,-2.821436,-0.99793375,0.6537744999999999,2.6755302500000013,MDG.3_1,2
MDG,1,mixture,mean_annual_incidence,all,all,"betas[4,2]",-0.138662624041,-2.92464375,-0.9439925,0.66585475,2.7100485,MDG.4_1,2
MDG,1,mixture,mean_annual_incidence,all,all,"betas[5,2]",-0.14075340493425,-2.9125147499999997,-0.9692367500000001,0.667251,2.7563620000000006,MDG.5_1,2
MDG,1,mixture,mean_annual_incidence,all,all,"betas[6,2]",-0.15177189117825,-3.0408985,-0.9961405,0.6793340000000001,2.7420640000000005,MDG.6_1,2
MDG,1,mixture,mean_annual_incidence,all,all,"betas[1,3]",-0.2369547388972,-2.72949525,-0.996942,0.505572,2.353000750000001,MDG.1_1,3
MDG,1,mixture,mean_annual_incidence,all,all,"betas[2,3]",-0.222784658351,-2.75309175,-0.97717975,0.5174032500000001,2.469912500000001,MDG.2_1,3
MDG,1,mixture,mean_annual_incidence,all,all,"betas[3,3]",-0.2370595109617025,-2.6239317499999997,-1.01582,0.50743575,2.4607259999999997,MDG.3_1,3
MDG,1,mixture,mean_annual_incidence,all,all,"betas[4,3]",-0.21858042723475,-2.6530944999999995,-0.9844787500000001,0.5091330000000001,2.4666115,MDG.4_1,3
MDG,1,mixture,mean_annual_incidence,all,all,"betas[5,3]",-0.23791807319325,-2.6506545,-0.9896739999999999,0.4710785,2.3559795000000023,MDG.5_1,3
MDG,1,mixture,mean_annual_incidence,all,all,"betas[6,3]",-0.235718539421075,-2.76996025,-1.003915,0.5038165,2.3104452500000034,MDG.6_1,3
MDG,1,mixture,mean_annual_incidence,all,all,"betas[1,4]",-0.38709729725625,-2.6776584999999997,-1.1087275,0.28435675000000005,2.034229250000001,MDG.1_1,4
MDG,1,mixture,mean_annual_incidence,all,all,"betas[2,4]",-0.3838735055575,-2.7914075,-1.095505,0.303406,2.104244,MDG.2_1,4
MDG,1,mixture,mean_annual_incidence,all,all,"betas[3,4]",-0.40888863249275,-2.62610175,-1.13051,0.27341125,2.018376250000001,MDG.3_1,4
MDG,1,mixture,mean_annual_incidence,all,all,"betas[4,4]",-0.37143144639725,-2.66295325,-1.08399,0.30245974999999997,2.0158400000000007,MDG.4_1,4
MDG,1,mixture,mean_annual_incidence,all,all,"betas[5,4]",-0.3973891477175,-2.7159995,-1.1144725000000002,0.27414775,2.07451775,MDG.5_1,4
MDG,1,mixture,mean_annual_incidence,all,all,"betas[6,4]",-0.403111335358025,-2.7681782499999996,-1.13516,0.27576900000000004,2.0250660000000007,MDG.6_1,4
MDG,1,mixture,mean_annual_incidence,all,all,"betas[1,5]",-0.6128390830775,-2.9530377499999996,-1.27977,0.0584534,1.6643707500000016,MDG.1_1,5
MDG,1,mixture,mean_annual_incidence,all,all,"betas[2,5]",-0.60527685522175,-2.96155775,-1.2626425,0.04916755,1.83310575,MDG.2_1,5
MDG,1,mixture,mean_annual_incidence,all,all,"betas[3,5]",-0.621776817502,-2.9213129999999996,-1.292735,0.044633000000000006,1.7234600000000009,MDG.3_1,5
MDG,1,mixture,mean_annual_incidence,all,all,"betas[4,5]",-0.5974684421287499,-2.9405267499999996,-1.2531425,0.08660190000000001,1.7244832500000011,MDG.4_1,5
MDG,1,mixture,mean_annual_incidence,all,all,"betas[5,5]",-0.61490665348225,-2.9335865,-1.2500999999999998,0.029839724999999998,1.709970250000001,MDG.5_1,5
MDG,1,mixture,mean_annual_incidence,all,all,"betas[6,5]",-0.6143330630268,-2.952246,-1.27743,0.048215,1.6749195000000032,MDG.6_1,5
MDG,1,mixture,mean_annual_incidence,all,all,"betas[1,6]",-0.82583427795775,-3.1603117499999995,-1.4379125,-0.16715450000000004,1.3138825000000023,MDG.1_1,6
MDG,1,mixture,mean_annual_incidence,all,all,"betas[2,6]",-0.82803693021775,-3.31972925,-1.444135,-0.180114,1.3772830000000003,MDG.2_1,6
MDG,1,mixture,mean_annual_incidence,all,all,"betas[3,6]",-0.828092204832,-3.15247575,-1.468465,-0.183179,1.457149500000001,MDG.3_1,6
MDG,1,mixture,mean_annual_incidence,all,all,"betas[4,6]",-0.831344874645,-3.2356745,-1.4325474999999999,-0.16088225,1.2777240000000003,MDG.4_1,6
MDG,1,mixture,mean_annual_incidence,all,all,"betas[5,6]",-0.839337808929575,-3.1728082499999997,-1.45291,-0.1967665,1.3097890000000014,MDG.5_1,6
MDG,1,mixture,mean_annual_incidence,all,all,"betas[6,6]",-0.8208050795365,-3.1223524999999994,-1.466435,-0.17574975,1.5485890000000004,MDG.6_1,6
MDG,1,mixture,mean_annual_incidence,all,all,"betas[1,7]",-0.9955986313475,-3.15356725,-1.55904,-0.38419349999999997,0.9326844500000006,MDG.1_1,7
MDG,1,mixture,mean_annual_incidence,all,all,"betas[2,7]",-0.9961333668675,-3.3192195,-1.5558025,-0.36791775,1.000197550000001,MDG.2_1,7
MDG,1,mixture,mean_annual_incidence,all,all,"betas[3,7]",-0.9866109802745,-3.2271799999999997,-1.5490175000000002,-0.36412475,0.9488488000000002,MDG.3_1,7
MDG,1,mixture,mean_annual_incidence,all,all,"betas[4,7]",-0.9964274632755,-3.16798475,-1.5527725000000001,-0.37278475,0.8845243250000013,MDG.4_1,7
MDG,1,mixture,mean_annual_incidence,all,all,"betas[5,7]",-1.0060043034585,-3.1225244999999995,-1.559495,-0.40886799999999995,0.8837396250000004,MDG.5_1,7
MDG,1,mixture,mean_annual_incidence,all,all,"betas[6,7]",-0.98674305063375,-3.267815,-1.5562725000000002,-0.38705625,0.9611913000000002,MDG.6_1,7
MDG,1,mixture,mean_annual_incidence,all,all,"betas[1,8]",-1.168678074445,-3.0952564999999996,-1.655295,-0.64496875,0.47128872500000013,MDG.1_1,8
MDG,1,mixture,mean_annual_incidence,all,all,"betas[2,8]",-1.1550692405025,-3.13267025,-1.6387125,-0.6117025,0.5542085500000002,MDG.2_1,8
MDG,1,mixture,mean_annual_incidence,all,all,"betas[3,8]",-1.1656971210315,-3.06528725,-1.67843,-0.6110289999999999,0.4726861750000001,MDG.3_1,8
MDG,1,mixture,mean_annual_incidence,all,all,"betas[4,8]",-1.158221718189,-3.09511175,-1.6279025,-0.61341,0.4472387000000003,MDG.4_1,8
MDG,1,mixture,mean_annual_incidence,all,all,"betas[5,8]",-1.169425515382,-3.07428475,-1.641115,-0.636004,0.40842992500000036,MDG.5_1,8
MDG,1,mixture,mean_annual_incidence,all,all,"betas[6,8]",-1.1583612879015,-3.06430375,-1.663125,-0.61344425,0.4109958500000001,MDG.6_1,8
MDG,1,mixture,mean_annual_incidence,all,all,"betas[1,9]",-0.9528426699555,-3.1619634999999997,-1.5550450000000002,-0.317293,1.1577695,MDG.1_1,9
MDG,1,mixture,mean_annual_incidence,all,all,"betas[2,9]",-0.9451897184036,-3.404228,-1.5537325000000002,-0.28366925,1.1717160000000015,MDG.2_1,9
MDG,1,mixture,mean_annual_incidence,all,all,"betas[3,9]",-0.963246451758,-3.22454325,-1.566215,-0.31951875,1.1173635000000004,MDG.3_1,9
MDG,1,mixture,mean_annual_incidence,all,all,"betas[4,9]",-0.9503364424375,-3.33745125,-1.5364624999999998,-0.29790374999999997,1.1674157500000006,MDG.4_1,9
MDG,1,mixture,mean_annual_incidence,all,all,"betas[5,9]",-0.95400274412875,-3.2986612500000003,-1.5492225,-0.29614199999999996,1.1315005,MDG.5_1,9
MDG,1,mixture,mean_annual_incidence,all,all,"betas[6,9]",-0.95217264301375,-3.24669725,-1.5626875,-0.3113815,1.1001745000000003,MDG.6_1,9
MDG,1,mixture,mean_annual_incidence,all,all,"betas[1,10]",-0.7261370630385,-3.1844345,-1.4269125,-0.010507325000000001,1.6198225000000004,MDG.1_1,10
MDG,1,mixture,mean_annual_incidence,all,all,"betas[2,10]",-0.7302258149015,-3.2597069999999997,-1.44895,-0.0075782574999999994,1.735705750000002,MDG.2_1,10
MDG,1,mixture,mean_annual_incidence,all,all,"betas[3,10]",-0.735720652240885,-3.2532194999999997,-1.441935,-0.012033249999999999,1.7498777500000011,MDG.3_1,10
MDG,1,mixture,mean_annual_incidence,all,all,"betas[4,10]",-0.74255694829675,-3.3145304999999996,-1.4364875000000001,-0.024442125000000002,1.671765250000002,MDG.4_1,10
MDG,1,mixture,mean_annual_incidence,all,all,"betas[5,10]",-0.735414649285,-3.2463502500000003,-1.4114125,-0.021062275,1.6672287500000003,MDG.5_1,10
MDG,1,mixture,mean_annual_incidence,all,all,"betas[6,10]",-0.73240741943675,-3.31393075,-1.4258425,-0.00670982,1.7853107500000014,MDG.6_1,10
MDG,1,mixture,mean_annual_incidence,all,all,"betas[1,11]",-0.497006744158375,-3.2456055,-1.26148,0.26245325,2.1226115000000014,MDG.1_1,11
MDG,1,mixture,mean_annual_incidence,all,all,"betas[2,11]",-0.50586591393175,-3.18819475,-1.2766025,0.27194475,2.16486825,MDG.2_1,11
MDG,1,mixture,mean_annual_incidence,all,all,"betas[3,11]",-0.5101935157015,-3.141598,-1.275625,0.25870875,2.1466982500000005,MDG.3_1,11
MDG,1,mixture,mean_annual_incidence,all,all,"betas[4,11]",-0.522949247789585,-3.17173375,-1.24009,0.22629025,2.013715750000001,MDG.4_1,11
MDG,1,mixture,mean_annual_incidence,all,all,"betas[5,11]",-0.5171668687375,-3.2209997500000003,-1.275755,0.2307365,2.1095067500000004,MDG.5_1,11
MDG,1,mixture,mean_annual_incidence,all,all,"betas[6,11]",-0.5073208268035,-3.2181052500000003,-1.2700625,0.24645324999999998,2.101728250000001,MDG.6_1,11
MDG,1,mixture,mean_annual_incidence,all,all,"betas[1,12]",-0.268600176202,-3.0394475,-1.0824425,0.5473284999999999,2.4934087500000004,MDG.1_1,12
MDG,1,mixture,mean_annual_incidence,all,all,"betas[2,12]",-0.2747589929955,-3.06042875,-1.0893324999999998,0.53514725,2.5963727500000005,MDG.2_1,12
MDG,1,mixture,mean_annual_incidence,all,all,"betas[3,12]",-0.2833800007945,-2.99233575,-1.1101975,0.52419125,2.5683800000000017,MDG.3_1,12
MDG,1,mixture,mean_annual_incidence,all,all,"betas[4,12]",-0.274341483762,-3.01447475,-1.0641475,0.5265495,2.5000875000000002,MDG.4_1,12
MDG,1,mixture,mean_annual_incidence,all,all,"betas[5,12]",-0.28258441334525,-3.021086,-1.09016,0.5033595000000001,2.3612142500000006,MDG.5_1,12
MDG,1,mixture,mean_annual_incidence,all,all,"betas[6,12]",-0.27952493513105,-3.0234845,-1.0829075,0.5285475,2.502582,MDG.6_1,12
MLI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MWI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAM,1,mixture,mean_annual_incidence,all,all,"betas[1,1]",0.95119281280736,-1.1912372500000001,0.18359799999999998,1.646315,3.4146602500000003,NAM.1_1,1
NAM,1,mixture,mean_annual_incidence,all,all,"betas[2,1]",0.8209710526775,-1.42678025,-0.050743325000000006,1.644875,3.1279772500000003,NAM.10_1,1
NAM,1,mixture,mean_annual_incidence,all,all,"betas[3,1]",0.908018825137,-1.129608,0.12788349999999998,1.62201,3.3463555000000005,NAM.11_1,1
NAM,1,mixture,mean_annual_incidence,all,all,"betas[4,1]",0.8932995764889,-1.3456592499999998,0.17159525,1.5835525000000001,3.238376000000001,NAM.12_1,1
NAM,1,mixture,mean_annual_incidence,all,all,"betas[5,1]",0.85999054802,-1.51218975,0.0017758774999999999,1.6792175,3.312913500000001,NAM.13_1,1
NAM,1,mixture,mean_annual_incidence,all,all,"betas[6,1]",0.97997493988275,-1.125335,0.2115955,1.6601625000000002,3.534952250000001,NAM.2_1,1
NAM,1,mixture,mean_annual_incidence,all,all,"betas[7,1]",0.87929875770795,-1.3276240000000001,0.1066715,1.613515,3.363662750000001,NAM.3_1,1
NAM,1,mixture,mean_annual_incidence,all,all,"betas[8,1]",0.89563557017625,-1.309467,0.14449175,1.6173425,3.243909000000001,NAM.4_1,1
NAM,1,mixture,mean_annual_incidence,all,all,"betas[9,1]",0.88952093240375,-1.2461665000000002,0.14796825,1.6064175,3.145739750000001,NAM.5_1,1
NAM,1,mixture,mean_annual_incidence,all,all,"betas[10,1]",1.23991808439225,-0.7870824750000001,0.4305915,1.9637250000000002,3.55932,NAM.6_1,1
NAM,1,mixture,mean_annual_incidence,all,all,"betas[11,1]",0.94415901010935,-1.11204,0.188855,1.6565325,3.2923577500000007,NAM.7_1,1
NAM,1,mixture,mean_annual_incidence,all,all,"betas[12,1]",0.90284813003175,-1.36584425,0.15700275,1.6656324999999998,3.2691269999999997,NAM.8_1,1
NAM,1,mixture,mean_annual_incidence,all,all,"betas[13,1]",0.89846689608325,-1.08163375,0.142893,1.5619874999999999,3.3085172500000004,NAM.9_1,1
NAM,1,mixture,mean_annual_incidence,all,all,"betas[1,2]",0.613394611011325,-1.4098205000000001,-0.038532050000000005,1.2492750000000001,2.7791345,NAM.1_1,2
NAM,1,mixture,mean_annual_incidence,all,all,"betas[2,2]",0.5435902667,-1.65449,-0.21276249999999997,1.3070175,2.7938627500000006,NAM.10_1,2
NAM,1,mixture,mean_annual_incidence,all,all,"betas[3,2]",0.58787188561475,-1.46178475,-0.11019224999999999,1.28267,2.80283,NAM.11_1,2
NAM,1,mixture,mean_annual_incidence,all,all,"betas[4,2]",0.58797447490975,-1.4488582499999998,-0.10768249999999999,1.2852675,2.68181125,NAM.12_1,2
NAM,1,mixture,mean_annual_incidence,all,all,"betas[5,2]",0.583576196172975,-1.6975302499999998,-0.18433575,1.3489825,3.0825750000000003,NAM.13_1,2
NAM,1,mixture,mean_annual_incidence,all,all,"betas[6,2]",0.63915075170725,-1.3025025,-0.02253225,1.3197375,2.6980927500000003,NAM.2_1,2
NAM,1,mixture,mean_annual_incidence,all,all,"betas[7,2]",0.58296050930525,-1.6117577499999998,-0.098164425,1.3030675,2.75866125,NAM.3_1,2
NAM,1,mixture,mean_annual_incidence,all,all,"betas[8,2]",0.6137131767195,-1.54406725,-0.087662975,1.3467,2.74327275,NAM.4_1,2
NAM,1,mixture,mean_annual_incidence,all,all,"betas[9,2]",0.6044959122825,-1.560832,-0.081788,1.2614225000000001,2.88381525,NAM.5_1,2
NAM,1,mixture,mean_annual_incidence,all,all,"betas[10,2]",0.857868365157175,-0.9405176500000001,0.171399,1.5004025,3.00017875,NAM.6_1,2
NAM,1,mixture,mean_annual_incidence,all,all,"betas[11,2]",0.6508249271635,-1.393973,-0.040055975,1.3504425,2.8678120000000002,NAM.7_1,2
NAM,1,mixture,mean_annual_incidence,all,all,"betas[12,2]",0.574466305543,-1.6602754999999998,-0.076313725,1.2946974999999998,2.6517800000000022,NAM.8_1,2
NAM,1,mixture,mean_annual_incidence,all,all,"betas[13,2]",0.60619466467675,-1.431557,-0.10555300000000001,1.3036275000000002,2.8943160000000003,NAM.9_1,2
NAM,1,mixture,mean_annual_incidence,all,all,"betas[1,3]",0.285600063005,-1.6637502499999999,-0.42056925,0.9755795,2.6764205000000003,NAM.1_1,3
NAM,1,mixture,mean_annual_incidence,all,all,"betas[2,3]",0.23975313801525,-1.8816587500000002,-0.50053725,0.93805025,2.67559275,NAM.10_1,3
NAM,1,mixture,mean_annual_incidence,all,all,"betas[3,3]",0.258711325035,-1.6501175,-0.48111174999999995,0.9203600000000001,2.681476,NAM.11_1,3
NAM,1,mixture,mean_annual_incidence,all,all,"betas[4,3]",0.24668523884774998,-1.7768252500000001,-0.46049175,0.9252115,2.622777500000001,NAM.12_1,3
NAM,1,mixture,mean_annual_incidence,all,all,"betas[5,3]",0.25464448921225,-1.89212975,-0.51984025,1.0187075,2.6844002500000004,NAM.13_1,3
NAM,1,mixture,mean_annual_incidence,all,all,"betas[6,3]",0.3182303100845,-1.59345225,-0.43541874999999997,0.96050075,2.6633225000000005,NAM.2_1,3
NAM,1,mixture,mean_annual_incidence,all,all,"betas[7,3]",0.27226692429975,-1.956387,-0.44054950000000004,0.9939757499999999,2.6431592500000005,NAM.3_1,3
NAM,1,mixture,mean_annual_incidence,all,all,"betas[8,3]",0.306512435666325,-1.85935075,-0.40161725,0.97549725,2.6225050000000003,NAM.4_1,3
NAM,1,mixture,mean_annual_incidence,all,all,"betas[9,3]",0.29071429757875,-1.7793472499999998,-0.4395955,0.97897625,2.78258325,NAM.5_1,3
NAM,1,mixture,mean_annual_incidence,all,all,"betas[10,3]",0.4501829157190625,-1.3351629999999999,-0.2346835,1.0690074999999999,2.8214142500000006,NAM.6_1,3
NAM,1,mixture,mean_annual_incidence,all,all,"betas[11,3]",0.31487516657325,-1.60872975,-0.43291274999999996,1.0087575,2.7354412500000005,NAM.7_1,3
NAM,1,mixture,mean_annual_incidence,all,all,"betas[12,3]",0.2227584818235,-1.88897725,-0.45738524999999997,0.8598300000000001,2.5160895,NAM.8_1,3
NAM,1,mixture,mean_annual_incidence,all,all,"betas[13,3]",0.28720784833575,-1.7175595000000001,-0.4785505,0.9896935,2.6712545000000003,NAM.9_1,3
NAM,1,mixture,mean_annual_incidence,all,all,"betas[1,4]",-2.750469185000018e-4,-2.060472,-0.7109495,0.70180375,2.2200450000000003,NAM.1_1,4
NAM,1,mixture,mean_annual_incidence,all,all,"betas[2,4]",-0.034310996406,-2.0160649999999998,-0.7828912499999999,0.6742305000000001,2.274443500000002,NAM.10_1,4
NAM,1,mixture,mean_annual_incidence,all,all,"betas[3,4]",-0.035227866409999996,-2.1055405,-0.77414725,0.6651135,2.16148325,NAM.11_1,4
NAM,1,mixture,mean_annual_incidence,all,all,"betas[4,4]",-0.034439777387499995,-2.1904887499999997,-0.71711375,0.64584475,2.1942182500000023,NAM.12_1,4
NAM,1,mixture,mean_annual_incidence,all,all,"betas[5,4]",-0.026132237794500003,-2.0986655,-0.76174275,0.71376625,2.380474500000002,NAM.13_1,4
NAM,1,mixture,mean_annual_incidence,all,all,"betas[6,4]",0.008667262194947494,-2.0730347499999997,-0.6765285000000001,0.69590475,2.0950190000000006,NAM.2_1,4
NAM,1,mixture,mean_annual_incidence,all,all,"betas[7,4]",-0.030275315806750004,-2.25121225,-0.69568175,0.67191975,2.1905805000000025,NAM.3_1,4
NAM,1,mixture,mean_annual_incidence,all,all,"betas[8,4]",0.007487509036500002,-2.1043637500000005,-0.66316575,0.70063625,2.1331377500000013,NAM.4_1,4
NAM,1,mixture,mean_annual_incidence,all,all,"betas[9,4]",-0.008481147694749998,-2.1018697499999996,-0.6720552499999999,0.64951375,2.21864825,NAM.5_1,4
NAM,1,mixture,mean_annual_incidence,all,all,"betas[10,4]",0.1014238278455,-1.930118,-0.57567725,0.7553725000000001,2.3480090000000042,NAM.6_1,4
NAM,1,mixture,mean_annual_incidence,all,all,"betas[11,4]",0.02622060999025,-2.1281055,-0.6825087500000001,0.7324345000000001,2.253966000000001,NAM.7_1,4
NAM,1,mixture,mean_annual_incidence,all,all,"betas[12,4]",-0.05288665313375001,-2.07401425,-0.73067025,0.6201755000000001,2.0550947500000007,NAM.8_1,4
NAM,1,mixture,mean_annual_incidence,all,all,"betas[13,4]",0.010561832370499995,-2.0137377499999998,-0.7155055,0.70764775,2.3357405000000018,NAM.9_1,4
NAM,1,mixture,mean_annual_incidence,all,all,"betas[1,5]",-0.3453224810595,-2.260559,-0.97542725,0.31301599999999996,1.4215517500000003,NAM.1_1,5
NAM,1,mixture,mean_annual_incidence,all,all,"betas[2,5]",-0.35825394612075,-2.4781039999999996,-1.01118,0.3194155,1.5726140000000002,NAM.10_1,5
NAM,1,mixture,mean_annual_incidence,all,all,"betas[3,5]",-0.36159085298795,-2.41566875,-1.0044525,0.30755425000000003,1.5420585000000009,NAM.11_1,5
NAM,1,mixture,mean_annual_incidence,all,all,"betas[4,5]",-0.37704808615425,-2.47784475,-1.0031975,0.282837,1.4214315000000006,NAM.12_1,5
NAM,1,mixture,mean_annual_incidence,all,all,"betas[5,5]",-0.32012226312875,-2.4964485,-1.0036875,0.38493725,1.6499232500000003,NAM.13_1,5
NAM,1,mixture,mean_annual_incidence,all,all,"betas[6,5]",-0.34212457037625,-2.32010975,-0.92454275,0.294034,1.3205885000000002,NAM.2_1,5
NAM,1,mixture,mean_annual_incidence,all,all,"betas[7,5]",-0.340456848198025,-2.44467425,-0.9610065,0.3148925,1.5065565,NAM.3_1,5
NAM,1,mixture,mean_annual_incidence,all,all,"betas[8,5]",-0.314896193317675,-2.4592842499999996,-0.9242455,0.37175225,1.4980375000000001,NAM.4_1,5
NAM,1,mixture,mean_annual_incidence,all,all,"betas[9,5]",-0.3332867908415,-2.5645892499999996,-0.9487875,0.31919075,1.4937487500000002,NAM.5_1,5
NAM,1,mixture,mean_annual_incidence,all,all,"betas[10,5]",-0.30264811208515,-2.445894,-0.9223812499999999,0.36309400000000003,1.536975,NAM.6_1,5
NAM,1,mixture,mean_annual_incidence,all,all,"betas[11,5]",-0.30381844522,-2.4021615,-0.9515165000000001,0.35761524999999994,1.619069,NAM.7_1,5
NAM,1,mixture,mean_annual_incidence,all,all,"betas[12,5]",-0.34085265126625,-2.39521625,-0.94213925,0.32569950000000003,1.3316775000000003,NAM.8_1,5
NAM,1,mixture,mean_annual_incidence,all,all,"betas[13,5]",-0.3348786076428,-2.3337392500000003,-1.008505,0.37299400000000005,1.6279255000000004,NAM.9_1,5
NAM,1,mixture,mean_annual_incidence,all,all,"betas[1,6]",-0.6132032037425,-3.03021925,-1.1991175,0.061191249999999996,1.1009840000000006,NAM.1_1,6
NAM,1,mixture,mean_annual_incidence,all,all,"betas[2,6]",-0.6134035740975,-2.97992475,-1.19172,0.0489031,1.1318885000000007,NAM.10_1,6
NAM,1,mixture,mean_annual_incidence,all,all,"betas[3,6]",-0.60731565706235,-2.74197275,-1.2255375,0.0671473,1.2264225,NAM.11_1,6
NAM,1,mixture,mean_annual_incidence,all,all,"betas[4,6]",-0.6264649928365,-2.9169215,-1.182095,0.01550015,1.0873067500000004,NAM.12_1,6
NAM,1,mixture,mean_annual_incidence,all,all,"betas[5,6]",-0.599343994709,-3.1040247500000002,-1.2556200000000002,0.097013725,1.3626662500000006,NAM.13_1,6
NAM,1,mixture,mean_annual_incidence,all,all,"betas[6,6]",-0.61288291446775,-3.0365615,-1.1351075,0.044879199999999994,1.1047122500000004,NAM.2_1,6
NAM,1,mixture,mean_annual_incidence,all,all,"betas[7,6]",-0.57509620472825,-2.80486025,-1.1543375,0.09206355000000001,1.1567432500000006,NAM.3_1,6
NAM,1,mixture,mean_annual_incidence,all,all,"betas[8,6]",-0.593594441412275,-2.99287225,-1.1157175,0.042600450000000005,1.17425975,NAM.4_1,6
